model_name,profile_id,samples,expected_hits,CVaR_90,p_hit_ge_1,value_lost,expected_unique_ships_hit,expected_repeat_hits,expected_loss,CVaR_90_loss
rect_compact_compact_train,P01,120,3.75,4.0,1.0,3.2126666666666654,2.1666666666666665,1.5833333333333333,7.254333333333335,9.78
rect_compact_compact_train,P02,120,3.7666666666666666,4.0,1.0,4.910833333333333,3.1,0.7,9.910833333333331,12.24
rect_compact_compact_train,P04,120,3.6166666666666667,4.0,1.0,2.4833333333333334,2.683333333333333,0.95,6.983333333333332,7.8575757575757565
rect_compact_compact_train,P05,120,3.5166666666666666,4.0,1.0,4.070666666666667,2.3583333333333334,1.1583333333333334,8.187333333333331,10.239999999999998
rect_compact_compact_train,P06,120,1.6666666666666667,2.066666666666667,1.0,1.0125000000000002,1.125,0.575,2.987499999999999,4.799999999999999
rect_compact_compact_train,P07,120,3.408333333333333,4.0,1.0,3.4066666666666667,2.4,1.1,7.556666666666667,11.55285714285714
rect_compact_compact_train,P09,120,3.808333333333333,4.0,1.0,5.904000000000001,3.625,0.26666666666666666,11.474833333333333,12.340000000000002
rect_compact_compact_train,P11,120,3.725,4.0,1.0,3.2599999999999993,3.3,0.45,8.435,9.899999999999997
rect_compact_compact_train,P15,120,1.175,2.0869565217391304,0.9666666666666667,3.0345,2.475,0.016666666666666666,6.755333333333334,10.362499999999999
rect_compact_compact_train,P16,120,1.3833333333333333,2.0425531914893615,0.975,2.6066666666666665,1.8166666666666667,0.041666666666666664,5.3525,5.864950495049505
rect_compact_compact_train,P17,120,3.9166666666666665,4.0,1.0,6.769583333333334,7.425,0.0,17.907083333333333,20.12903225806452
rect_compact_compact_train,P18,120,1.85,3.0833333333333335,1.0,2.0870833333333327,2.175,0.041666666666666664,5.370416666666667,7.47173913043478
rect_compact_compact_train,P19,120,3.9166666666666665,4.0,1.0,5.5168333333333335,5.425,0.025,13.666833333333331,15.709285714285715
rect_compact_compact_train,P21,120,2.3333333333333335,3.0,1.0,2.0066666666666673,1.9583333333333333,0.4,5.144166666666666,5.550000000000002
rect_compact_compact_train,P22,120,2.091666666666667,3.0,1.0,7.377333333333334,5.441666666666666,0.0,15.539833333333336,17.029999999999998
