epoch,train_loss,train_recon_loss,train_kl_loss,valid_loss,valid_recon_loss,valid_kl_loss
1,0.814614509317008,0.7481944561004639,2.2140019170685927,0.5589631021022796,0.41732401847839357,4.721302938461304
2,0.4360920736058192,0.24682370979677548,6.308945536613464,0.3849878877401352,0.17949264049530028,6.849841928482055
3,0.3799505338750102,0.17528445680033078,6.822202698750929,0.37844995260238645,0.17240664064884187,6.86811056137085
4,0.37529846213080664,0.17112392305650495,6.805818097157911,0.37450942397117615,0.16844939738512038,6.868667793273926
5,0.37153547595847736,0.16802434521642598,6.783704459667206,0.3717947006225586,0.1681150585412979,6.789321374893189
6,0.3681976023045453,0.16429574770683592,6.79672862182964,0.36789678037166595,0.1619723841547966,6.864146709442139
7,0.36409823528744956,0.1596609948372299,6.814574810591611,0.3642819285392761,0.1642194539308548,6.668749666213989
8,0.36066882041367615,0.15517607653005558,6.849758245728233,0.36176562011241914,0.15333061218261718,6.947833633422851
9,0.3577481027353894,0.15045856159519067,6.909651588309895,0.35741214752197265,0.14915674030780793,6.941847276687622
10,0.35487706552852283,0.1469987424259836,6.929277566346255,0.3551881372928619,0.1483328729867935,6.895175647735596
11,0.35277554392814636,0.14415128308941016,6.954142234542153,0.35430091321468354,0.14338472336530686,7.0305397510528564
12,0.35092488811774686,0.14163510061123155,6.976326416839253,0.35077927112579343,0.14317843019962312,6.920028114318848
13,0.34945986047387123,0.13987175781618466,6.986270227215507,0.350034287571907,0.14021815955638886,6.993871116638184
14,0.3487901037389582,0.13870211741463703,7.002933084964752,0.3491432160139084,0.13942748606204985,6.990524435043335
15,0.3472443348304792,0.13763949427415023,6.986828175458041,0.34921105206012726,0.13525389209389688,7.131905555725098
16,0.346787252548066,0.1363291550766338,7.015270048921758,0.3482710659503937,0.13763814866542817,7.021097564697266
17,0.34669373861768027,0.13569210181859406,7.033388105305758,0.346987584233284,0.1365774840116501,7.013670110702515
18,0.3442900729450313,0.134216064163907,7.002467068758878,0.3466486394405365,0.13835998699069024,6.942955207824707
19,0.3445685126564719,0.13393331590023907,7.0211734121496026,0.34631177186965945,0.13362396657466888,7.089593744277954
20,0.34333065016703174,0.13264329350468787,7.022912090474909,0.34488587379455565,0.13144919499754906,7.114556169509887
21,0.34252803095362405,0.13178429346192966,7.024791446599093,0.3437664330005646,0.13197701126337053,7.0596476078033445
22,0.34275771406563843,0.13200503376058556,7.025089529427615,0.34327021837234495,0.13520992025732995,6.935343408584595
23,0.3418234068561684,0.1306653017686172,7.038603690537539,0.3425062507390976,0.13181596323847772,7.023009634017944
24,0.3410811143165285,0.13036413143642925,7.023899631066755,0.3440078556537628,0.132160684466362,7.061572599411011
25,0.3412483747709881,0.1298022513193163,7.0482043623924255,0.341831836104393,0.12886905297636986,7.098759460449219
26,0.3401058844544671,0.12909453887153755,7.03371172059666,0.3423518717288971,0.1344471089541912,6.930158996582032
27,0.33977863497354766,0.12900823464786465,7.025680168108507,0.3417548954486847,0.13109017089009284,7.022157669067383
28,0.3390490155328404,0.128128201700747,7.030693997036327,0.33903954923152924,0.12705714628100395,7.066080236434937
29,0.3396537659520453,0.12837667043574832,7.042570038275286,0.3407837986946106,0.12989229038357736,7.029717016220093
30,0.3390171267092228,0.1278862183574926,7.037697152657942,0.3390035092830658,0.1271574780344963,7.061534738540649
31,0.3388806300407106,0.12721678157421676,7.055461710149592,0.34017269909381864,0.12787885293364526,7.076461601257324
32,0.33740894801237364,0.12669005084105514,7.023963391780853,0.3408350348472595,0.12674087956547736,7.1364720344543455
33,0.33717218515547837,0.12660926080901513,7.0187642845240505,0.338614621758461,0.1287383683025837,6.995875310897827
34,0.3369589495387944,0.1266354379159483,7.010783824053678,0.33991110920906065,0.12870581671595574,7.040176677703857
35,0.33620148795572197,0.12565684877336025,7.01815481077541,0.3372009605169296,0.12307989448308945,7.137369012832641
36,0.3361457291651856,0.1257733576507731,7.012412466786125,0.3370135217905045,0.12247721776366234,7.151210308074951
37,0.3356494636020877,0.12487612715498968,7.025778044353832,0.33685057461261747,0.1262531116604805,7.019915437698364
38,0.3355438208038157,0.1247441243718971,7.02665670893409,0.3372317522764206,0.12545315623283387,7.059286737442017
39,0.33461239290508354,0.12451844298365441,7.003131823106245,0.3364614248275757,0.12425940483808517,7.073400783538818
40,0.33480598811398854,0.12414855577728966,7.021914601325989,0.33717635571956633,0.12624672949314117,7.030987787246704
41,0.3345767720179124,0.1238777143034068,7.023302040316842,0.33404393792152404,0.12225507497787476,7.059629011154175
42,0.3337749276648868,0.1235458009283651,7.007637712088498,0.3346848726272583,0.12385941147804261,7.027515602111817
43,0.33381216295740823,0.12351294589990919,7.009974100373008,0.33549624085426333,0.12803790718317032,6.915278005599975
44,0.33332298628308554,0.12360929943282496,6.9904563860459765,0.3334180980920792,0.12390963733196259,6.983615493774414
45,0.3333240760998292,0.1226648645136844,7.021973842924291,0.33551698327064516,0.12246337831020356,7.101786994934082
46,0.3330432264642282,0.12243085642429916,7.020412520928816,0.3345287710428238,0.12028396427631378,7.1414939880371096
47,0.3331405950540846,0.122577249919149,7.018778340383009,0.33362158536911013,0.12056481763720513,7.101892471313477
48,0.332743416455659,0.12202273842624643,7.024022779681466,0.3339556634426117,0.12130743041634559,7.088274335861206
49,0.3320960666645657,0.12174670398235321,7.011645550077612,0.3339298665523529,0.12474069818854332,6.9729725360870365
50,0.33224796469915996,0.1215124370699579,7.024517758326097,0.33310551643371583,0.1260541632771492,6.901712083816529
51,0.332191121510484,0.12112389386377552,7.035574468699369,0.33135453760623934,0.12023888304829597,7.037188577651977
