model_name,profile_id,samples,expected_hits,CVaR_90,p_hit_ge_1,value_lost,expected_unique_ships_hit,expected_repeat_hits,expected_loss,CVaR_90_loss
rect_compact_compact_train,P01,120,3.75,4.0,1.0,3.3583333333333325,2.1666666666666665,1.5833333333333333,5.841666666666666,8.1125
rect_compact_compact_train,P02,120,3.7666666666666666,4.0,1.0,5.156666666666666,3.1,0.7,8.396666666666667,10.55
rect_compact_compact_train,P04,120,3.6166666666666667,4.0,1.0,2.4833333333333334,2.683333333333333,0.95,5.3566666666666665,6.051515151515151
rect_compact_compact_train,P05,120,3.5166666666666666,4.0,1.0,4.302499999999999,2.3583333333333334,1.1583333333333334,6.8925,8.75
rect_compact_compact_train,P06,120,1.6666666666666667,2.066666666666667,1.0,1.0125000000000002,1.125,0.575,2.2524999999999995,3.7999999999999985
rect_compact_compact_train,P07,120,3.408333333333333,4.0,1.0,3.546666666666667,2.4,1.1,6.166666666666666,9.585714285714287
rect_compact_compact_train,P09,120,3.808333333333333,4.0,1.0,6.206250000000001,3.625,0.26666666666666666,9.884583333333333,10.65
rect_compact_compact_train,P11,120,3.725,4.0,1.0,3.2599999999999993,3.3,0.45,6.65,7.899999999999997
rect_compact_compact_train,P15,120,1.175,2.0869565217391304,0.9666666666666667,3.1493750000000005,2.475,0.016666666666666666,5.6277083333333335,8.600000000000001
rect_compact_compact_train,P16,120,1.3833333333333333,2.0425531914893615,0.975,2.7349999999999994,1.8166666666666667,0.041666666666666664,4.5600000000000005,5.001980198019802
rect_compact_compact_train,P17,120,3.9166666666666665,4.0,1.0,6.769583333333334,7.425,0.0,14.194583333333332,15.967741935483868
rect_compact_compact_train,P18,120,1.85,3.0833333333333335,1.0,2.0870833333333327,2.175,0.041666666666666664,4.270416666666666,5.958695652173914
rect_compact_compact_train,P19,120,3.9166666666666665,4.0,1.0,5.525,5.425,0.025,10.955,12.610714285714286
rect_compact_compact_train,P21,120,2.3333333333333335,3.0,1.0,2.0066666666666673,1.9583333333333333,0.4,4.045,4.25
rect_compact_compact_train,P22,120,2.091666666666667,3.0,1.0,7.658750000000001,5.441666666666666,0.0,13.100416666666664,14.325000000000005
rect_compact_compact_train,P24,120,3.308333333333333,4.0,1.0,4.329166666666667,3.35,0.175,7.714166666666667,10.891250000000001
rect_compact_compact_train,P25,120,1.9583333333333333,3.0,1.0,1.9549999999999998,1.95,0.24166666666666667,3.9533333333333327,6.9
rect_compact_compact_train,P27,120,3.9166666666666665,4.0,1.0,8.608958333333335,6.475,0.0,15.083958333333335,17.846875
rect_compact_compact_train,P28,120,2.6666666666666665,3.0,1.0,8.420208333333333,6.016666666666667,0.0,14.436875000000002,20.821666666666665
rect_compact_compact_train,P30,120,2.7416666666666667,4.0,0.9833333333333333,4.453749999999999,3.375,0.0,7.828749999999999,12.149999999999999
rect_compact_compact_eval,P03,120,3.825,4.0,1.0,3.5350000000000006,2.675,1.15,6.440000000000001,7.399999999999998
rect_compact_compact_eval,P08,120,3.5833333333333335,4.0,1.0,4.90125,3.15,0.5583333333333333,8.162916666666666,10.978378378378382
rect_compact_compact_eval,P10,120,3.4833333333333334,4.0,1.0,3.9541666666666675,2.85,0.6416666666666667,6.932500000000002,7.6583333333333306
rect_compact_compact_eval,P12,120,3.533333333333333,4.0,1.0,5.111249999999999,2.75,0.8083333333333333,8.022916666666667,8.75
rect_compact_compact_eval,P13,120,1.75,2.045977011494253,0.9916666666666667,1.3875000000000002,1.5416666666666667,0.23333333333333334,2.9758333333333327,3.8090909090909095
rect_compact_compact_eval,P14,120,3.941666666666667,4.0,1.0,6.116354166666667,4.275,0.058333333333333334,10.403020833333331,11.762500000000001
rect_compact_compact_eval,P20,120,3.95,4.0,1.0,4.06125,2.7916666666666665,1.1833333333333333,7.089583333333332,9.375000000000002
rect_compact_compact_eval,P23,120,3.033333333333333,4.0,1.0,3.193125,2.775,0.39166666666666666,6.046458333333334,9.35277777777778
rect_compact_compact_eval,P26,120,3.941666666666667,4.0,1.0,3.614166666666667,3.1083333333333334,0.85,6.8925,9.225000000000003
rect_compact_compact_eval,P29,120,2.816666666666667,3.0,1.0,10.504791666666668,7.391666666666667,0.0,17.89645833333333,22.461363636363632
rect_compact_standard_train,P01,120,3.2,4.0,1.0,3.3399999999999994,1.4333333333333333,1.7666666666666666,5.126666666666666,7.208064516129035
rect_compact_standard_train,P02,120,3.3333333333333335,4.0,1.0,3.399166666666666,2.75,0.6333333333333333,6.275833333333333,9.35
