action_name,split,profiles,samples,expected_hits,CVaR_90,VaR_90,p_hit_ge_1,value_lost,expected_unique_ships_hit,expected_repeat_hits,expected_loss,CVaR_90_loss,complexity_cost,layout_type
rect_center_heavy_6_none_high_value_center_loose_standard,train,20,2400,2.524166666666667,3.2374959712518616,3.5200000000000005,0.9016666666666666,3.883651041666666,2.2850000000000006,0.42541666666666667,6.253734375000001,7.722784803633941,1.52,make_rectangular_convoy
rect_center_heavy_6_none_high_value_center_loose_standard,eval,10,1200,2.6133333333333337,3.110829307568438,3.665,0.9891666666666665,4.636750000000001,2.5275,0.3524999999999999,7.23475,8.369415189095765,1.52,make_rectangular_convoy
rect_center_heavy_6_none_high_value_center_loose_loose,train,20,2400,2.8175,3.4182888349735494,3.8091666666666666,0.9958333333333333,3.9811510416666662,2.28,0.75375,6.411901041666667,7.826062160352781,1.6199999999999999,make_rectangular_convoy
rect_center_heavy_6_none_high_value_center_loose_loose,eval,10,1200,2.504166666666667,2.809375,3.95,0.8041666666666666,3.94571875,2.1883333333333335,0.4291666666666666,6.219885416666666,7.804327306243209,1.6199999999999999,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_compact_compact,train,20,2400,2.887083333333333,3.417037857392524,3.9166666666666665,0.9491666666666667,4.201312500000001,3.2383333333333333,0.2866666666666667,7.496979166666667,9.25224900905986,1.25,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_compact_compact,eval,10,1200,2.6191666666666666,3.116345956494465,3.8966666666666665,0.9433333333333334,3.5845624999999997,2.576666666666667,0.2924999999999999,6.219729166666666,7.972047044244287,1.25,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_compact_standard,train,20,2400,2.7437499999999995,3.2270736156781554,3.9008333333333334,0.9466666666666667,3.9600781250000003,2.942916666666666,0.4541666666666667,6.993828125000002,8.542136605261177,1.3,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_compact_standard,eval,10,1200,2.7800000000000002,3.3059477963200683,3.8891666666666667,0.9875,3.4693125,2.415833333333333,0.6208333333333333,6.009312499999999,7.490337702182768,1.3,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_compact_loose,train,20,2400,2.4437500000000005,3.028200545082898,3.849166666666667,0.8800000000000001,3.650645833333333,2.5420833333333337,0.3120833333333333,6.255145833333334,7.965602138792579,1.4,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_compact_loose,eval,10,1200,2.470833333333333,2.9192537449762517,3.9425000000000003,0.8875,3.6828854166666667,2.47,0.37333333333333335,6.227552083333333,7.545169802118172,1.4,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_standard_compact,train,20,2400,2.9658333333333333,3.4692147798503683,3.879166666666667,0.9841666666666666,3.878088541666667,3.04,0.34958333333333336,6.988005208333332,9.072274891388428,1.35,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_standard_compact,eval,10,1200,2.695,3.2143443162663297,3.95,0.9391666666666667,3.891822916666667,2.966666666666667,0.16,6.890489583333332,8.952771067120583,1.35,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_standard_standard,train,20,2400,2.609166666666667,3.2055727554179567,3.879166666666667,0.9495833333333333,3.696932291666667,2.6729166666666666,0.31916666666666665,6.433682291666666,7.830351368212986,1.4000000000000001,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_standard_standard,eval,10,1200,2.788333333333333,3.210296703296703,3.83,0.9791666666666667,3.9502708333333336,2.6133333333333333,0.4258333333333334,6.648770833333333,8.520395443246443,1.4000000000000001,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_standard_loose,train,20,2400,2.510416666666667,2.981273326214095,3.9016666666666664,0.9112500000000001,3.3445520833333333,2.3120833333333333,0.5158333333333334,5.7598020833333345,7.669797862520251,1.5,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_standard_loose,eval,10,1200,2.62,3.110848861283644,3.95,0.9941666666666666,3.484197916666667,2.1958333333333333,0.6041666666666667,5.8008645833333325,7.233913662762712,1.5,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_loose_compact,train,20,2400,2.9275,3.4742467101919217,3.9166666666666665,0.9870833333333333,3.5737500000000004,2.6525,0.5608333333333333,6.338416666666668,8.210567779001632,1.45,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_loose_compact,eval,10,1200,2.9274999999999998,3.310859950859951,3.95,0.9925,4.073875,3.0508333333333333,0.255,7.175708333333333,8.976754381604257,1.45,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_loose_standard,train,20,2400,2.7183333333333333,3.2699125439330343,3.9091666666666667,0.985,3.4150052083333335,2.4337500000000003,0.61,5.970755208333332,7.732923802561961,1.5,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_loose_standard,eval,10,1200,2.5,2.9192340969499506,3.9425000000000003,0.9708333333333334,4.250916666666667,2.7825,0.3025,7.093916666666667,8.787798913043478,1.5,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_loose_loose,train,20,2400,2.23875,2.916834566995368,3.460833333333334,0.9083333333333332,2.94853125,2.04,0.4725,5.083031250000001,6.7429746729760325,1.5999999999999999,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_loose_loose,eval,10,1200,2.7425,3.203448275862069,3.95,0.9916666666666668,3.5655833333333335,2.131666666666667,0.6816666666666666,5.833583333333333,7.34252380952381,1.5999999999999999,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_compact_compact,train,20,2400,2.8966666666666665,3.416445909723462,3.9166666666666665,0.9520833333333334,4.856395833333334,3.31,0.25125,8.216645833333333,10.003870247305375,1.37,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_compact_compact,eval,10,1200,2.59,3.11982054813105,3.8966666666666665,0.9433333333333334,3.529229166666667,2.6025,0.28833333333333333,6.189395833333332,8.14509977047508,1.37,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_compact_standard,train,20,2400,2.78,3.276514930783086,3.9008333333333334,0.9470833333333333,4.421807291666666,2.9670833333333335,0.47958333333333336,7.484807291666668,9.049406841896108,1.4200000000000002,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_compact_standard,eval,10,1200,2.7808333333333333,3.216586094192409,3.8891666666666667,0.9875,3.683520833333334,2.459166666666667,0.6183333333333334,6.266354166666667,8.06047770379152,1.4200000000000002,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_compact_loose,train,20,2400,2.5479166666666666,3.0330548231438326,3.9166666666666665,0.8820833333333333,4.102895833333333,2.5516666666666667,0.38083333333333336,6.730729166666667,8.572363654526926,1.52,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_compact_loose,eval,10,1200,2.4733333333333336,2.919179753115356,3.9425000000000003,0.8875,3.7681354166666665,2.4891666666666667,0.3708333333333333,6.33146875,7.852901327838827,1.52,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_standard_compact,train,20,2400,2.984583333333333,3.467111596774484,3.9166666666666665,0.9841666666666666,4.55828125,3.0874999999999995,0.3383333333333333,7.7134479166666665,9.919341999166555,1.4700000000000002,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_standard_compact,eval,10,1200,2.6958333333333333,3.2190318162663294,3.95,0.9400000000000001,4.115656250000001,2.978333333333333,0.16,7.125989583333334,9.169985480996182,1.4700000000000002,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_standard_standard,train,20,2400,2.6149999999999998,3.1163905608009794,3.9166666666666665,0.9370833333333334,4.151067708333334,2.688333333333333,0.32625000000000004,6.904651041666666,8.632384994117185,1.5200000000000002,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_standard_standard,eval,10,1200,2.7941666666666665,3.210296703296703,3.83,0.9791666666666667,4.249479166666667,2.638333333333333,0.4258333333333334,6.972979166666667,8.855588895627395,1.5200000000000002,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_standard_loose,train,20,2400,2.509166666666667,3.0315216200636472,3.9091666666666667,0.9120833333333334,3.797947916666667,2.3325,0.49958333333333327,6.230364583333334,8.14249136164193,1.62,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_standard_loose,eval,10,1200,2.625,3.112889677610174,3.95,0.9941666666666666,3.6726979166666673,2.208333333333333,0.6041666666666667,6.001864583333334,7.515644431993481,1.62,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_loose_compact,train,20,2400,2.9845833333333336,3.474408000514502,3.9166666666666665,0.9891666666666665,4.294317708333334,2.7245833333333334,0.5445833333333333,7.127817708333332,9.188862697624677,1.57,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_loose_compact,eval,10,1200,2.933333333333333,3.3142549629275293,3.95,0.9925,4.3134999999999994,3.0683333333333334,0.255,7.432833333333333,9.340600535450411,1.57,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_loose_standard,train,20,2400,2.7625,3.269280197194482,3.9166666666666665,0.9883333333333333,4.16146875,2.505416666666667,0.6137499999999999,6.789635416666667,8.713919137099285,1.62,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_loose_standard,eval,10,1200,2.506666666666667,2.9192340969499506,3.9425000000000003,0.9708333333333334,4.5600000000000005,2.806666666666667,0.3025,7.4271666666666665,9.145923913043479,1.62,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_loose_loose,train,20,2400,2.3154166666666667,2.830813916368718,3.595833333333334,0.9054166666666665,3.571687500000001,2.10375,0.5091666666666667,5.777270833333334,7.680635801966436,1.72,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_loose_loose,eval,10,1200,2.7475,3.203448275862069,3.95,0.9916666666666668,3.762833333333334,2.1483333333333334,0.6816666666666666,6.0475,7.624813186813188,1.72,make_rectangular_convoy
staggered_uniform_6x7_none_mixed_balanced_compact_compact,train,20,2400,3.4541666666666657,3.861515151515152,3.9166666666666665,0.9991666666666668,5.620046875,3.829999999999999,0.3675,9.523546875000001,11.602263751438263,1.15,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_compact_compact,eval,10,1200,3.468333333333333,3.8,3.95,1.0,4.44975,3.3933333333333335,0.4125,7.925583333333334,9.565292628305873,1.15,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_compact_standard,train,20,2400,3.3362500000000006,3.8646153846153846,3.9166666666666665,0.9970833333333333,4.918630208333333,3.115,0.6458333333333334,8.162796875,9.702522879960204,1.2,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_compact_standard,eval,10,1200,3.245,3.6140917107583777,3.9425000000000003,1.0,4.316833333333333,3.1483333333333334,0.48583333333333334,7.562333333333333,9.182014360217906,1.2,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_compact_loose,train,20,2400,3.0833333333333335,3.7514285714285713,3.9,0.99875,4.6682890625,2.8162499999999997,0.67,7.618539062499998,9.373097997789612,1.2999999999999998,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_compact_loose,eval,10,1200,2.663333333333333,3.4158712715855573,3.3116666666666665,0.9158333333333335,3.3846874999999996,2.3549999999999995,0.45000000000000007,5.8296875,7.629949217552562,1.2999999999999998,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_standard_compact,train,20,2400,3.422916666666667,3.852027777777778,3.8716666666666666,0.9995833333333334,5.342776041666666,3.6475,0.3879166666666667,9.067859375000001,11.134390388333015,1.25,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_standard_compact,eval,10,1200,2.7175,3.3,3.7325,0.9941666666666666,4.597447916666666,3.3725,0.3325,8.036447916666667,9.802792144449752,1.25,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_standard_standard,train,20,2400,3.1900000000000004,3.864244360902256,3.6958333333333333,0.99875,4.6963671875,2.959166666666667,0.4758333333333333,7.750700520833332,9.519737864029846,1.3,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_standard_standard,eval,10,1200,3.2349999999999994,3.6186669886500846,3.9274999999999998,0.9983333333333334,4.26915625,2.9633333333333334,0.38083333333333336,7.3086562499999985,8.467349027409371,1.3,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_standard_loose,train,20,2400,3.114583333333333,3.6739036540434946,3.9166666666666665,1.0,4.515635416666667,2.7475,0.6491666666666667,7.39296875,9.303421349995226,1.4,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_standard_loose,eval,10,1200,2.6608333333333336,3.2519574931694875,3.605,0.9616666666666666,3.595166666666666,2.395833333333333,0.46083333333333343,6.083166666666666,7.259870312294744,1.4,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_loose_compact,train,20,2400,3.088333333333334,3.6031099324975893,3.8266666666666667,0.9991666666666668,4.83796875,3.1670833333333337,0.49833333333333335,8.10471875,9.795443055555555,1.3499999999999999,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_loose_compact,eval,10,1200,2.8566666666666665,3.325457653551137,3.95,0.9974999999999999,4.458697916666667,3.1516666666666664,0.4058333333333334,7.6915312500000015,9.253949674500417,1.3499999999999999,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_loose_standard,train,20,2400,3.0462499999999997,3.6145421989934183,3.7591666666666668,0.9991666666666668,4.303166666666667,2.7070833333333337,0.5920833333333333,7.128666666666666,8.831989746364744,1.4,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_loose_standard,eval,10,1200,2.8541666666666665,3.329533798123699,3.92,0.9966666666666667,4.2989895833333325,2.9108333333333327,0.5025000000000001,7.310322916666666,8.451021280819159,1.4,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_loose_loose,train,20,2400,2.88,3.525926280475145,3.6766666666666667,0.9983333333333334,3.928890625,2.408333333333333,0.5925,6.455723958333333,8.364397405577318,1.4999999999999998,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_loose_loose,eval,10,1200,2.978333333333333,3.4306872402084183,3.95,0.99,3.4948437500000002,2.2675000000000005,0.7350000000000001,5.90934375,7.365940178374087,1.4999999999999998,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_compact_compact,train,20,2400,3.3670833333333325,3.8582923497267756,3.9166666666666665,0.9995833333333334,4.947916666666666,3.7712500000000007,0.34375,8.78791666666667,10.840792901468417,1.27,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_compact_compact,eval,10,1200,3.4116666666666666,3.8,3.95,0.9991666666666668,4.8187187499999995,3.371666666666667,0.4141666666666667,8.273218749999998,9.803140227576971,1.27,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_compact_standard,train,20,2400,3.2579166666666666,3.8211999022482894,3.9166666666666665,0.9970833333333333,3.977036458333333,3.1037500000000002,0.595,7.199786458333333,8.78309951080291,1.32,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_compact_standard,eval,10,1200,3.2725,3.610013037809648,3.9425000000000003,1.0,4.314802083333333,3.0349999999999997,0.5641666666666667,7.462635416666667,8.734979395604395,1.32,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_compact_loose,train,20,2400,2.9933333333333336,3.6178591091091095,3.9008333333333334,0.9962500000000002,3.643958333333333,2.7191666666666667,0.6333333333333334,6.489791666666666,8.157826760912698,1.42,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_compact_loose,eval,10,1200,2.5550000000000006,3.2321411730032423,3.2966666666666664,0.8941666666666667,3.0503020833333334,2.2875,0.41166666666666674,5.420135416666667,6.802225762490737,1.42,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_standard_compact,train,20,2400,3.3583333333333334,3.8513333333333337,3.8716666666666666,0.9995833333333334,4.814604166666667,3.6029166666666668,0.36625,8.490770833333332,10.534290474723578,1.37,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_standard_compact,eval,10,1200,2.7275,3.310877684407096,3.95,0.9933333333333334,4.881697916666668,3.3474999999999993,0.38,8.305197916666666,10.069015751049427,1.37,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_standard_standard,train,20,2400,3.0595833333333333,3.7752051019156285,3.6991666666666667,0.99875,3.694166666666667,2.878333333333333,0.41625000000000006,6.65575,8.598691868636445,1.4200000000000002,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_standard_standard,eval,10,1200,3.1408333333333336,3.6182993730407524,3.8975,0.9950000000000001,4.14078125,2.8874999999999997,0.36249999999999993,7.100781249999999,8.415329784490945,1.4200000000000002,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_standard_loose,train,20,2400,2.9345833333333333,3.5313332788383094,3.9166666666666665,0.9962500000000001,3.5802239583333333,2.6704166666666667,0.5520833333333333,6.3610572916666674,8.061000527106307,1.52,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_standard_loose,eval,10,1200,2.5758333333333336,3.2598888372485653,3.4849999999999994,0.9533333333333334,3.037354166666667,2.3616666666666664,0.39416666666666667,5.477854166666667,7.506173024912881,1.52,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_loose_compact,train,20,2400,3.042916666666667,3.6055692055692057,3.8033333333333332,0.9995833333333334,4.400041666666667,3.100416666666667,0.4883333333333333,7.5981250000000005,9.35870658420599,1.47,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_loose_compact,eval,10,1200,2.7975,3.504225352112676,3.95,0.9974999999999999,4.586718750000001,3.1183333333333336,0.4166666666666667,7.788385416666666,9.680906835811248,1.47,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_loose_standard,train,20,2400,2.9354166666666663,3.615569679849341,3.691666666666667,0.99875,3.4057812499999995,2.6087499999999997,0.5891666666666667,6.132364583333333,7.989907534595035,1.52,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_loose_standard,eval,10,1200,2.7250000000000005,3.054118420499346,3.86,0.9949999999999999,4.066739583333334,2.8558333333333334,0.4133333333333334,7.005239583333333,8.445543647976944,1.52,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_loose_loose,train,20,2400,2.7625,3.432708865633022,3.7141666666666673,0.9904166666666668,3.2171093749999997,2.3020833333333335,0.5554166666666667,5.630276041666667,7.155818036556416,1.6199999999999999,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_loose_loose,eval,10,1200,2.8283333333333336,3.4191163891797616,3.95,0.9783333333333333,2.79834375,2.2041666666666666,0.6566666666666666,5.13384375,7.005480716713192,1.6199999999999999,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_compact_compact,train,20,2400,3.3079166666666664,3.753387533875339,3.9166666666666665,0.9954166666666666,4.845898437500001,3.41125,0.5850000000000001,8.374148437499999,10.193102320451107,1.25,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_compact_compact,eval,10,1200,3.4091666666666667,3.805154639175258,3.9425000000000003,1.0,4.429708333333334,3.1841666666666666,0.43499999999999994,7.700875000000001,9.56980520567117,1.25,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_compact_standard,train,20,2400,3.0629166666666667,3.603846153846154,3.9166666666666665,0.9558333333333333,3.9774218749999997,2.8175,0.7154166666666667,6.938005208333332,8.749011012592096,1.3,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_compact_standard,eval,10,1200,3.154166666666667,3.6129283161656502,3.9425000000000003,1.0,4.437927083333333,3.0700000000000003,0.4791666666666667,7.603760416666667,9.817748038652889,1.3,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_compact_loose,train,20,2400,2.632083333333333,3.1820756693708168,3.9166666666666665,0.9141666666666666,3.2397890625000003,2.320416666666667,0.6666666666666667,5.6935390625,7.361456989456622,1.4,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_compact_loose,eval,10,1200,3.1591666666666667,3.608196721311475,3.95,0.9991666666666668,4.104875,2.9183333333333334,0.5083333333333333,7.124875,9.489765688681944,1.4,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_standard_compact,train,20,2400,3.375,3.807641010575794,3.9166666666666665,0.9995833333333334,4.666190104166667,3.306666666666667,0.5049999999999999,8.073856770833334,9.973832655877061,1.35,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_standard_compact,eval,10,1200,3.29,3.6269409292134327,3.95,0.9991666666666668,4.718822916666666,3.5300000000000002,0.28583333333333333,8.305989583333334,9.914123252787903,1.35,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_standard_standard,train,20,2400,2.8225000000000002,3.424247164262377,3.741666666666667,0.9758333333333333,3.5591328125000006,2.531666666666667,0.54125,6.199049479166666,8.093286052607487,1.4000000000000001,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_standard_standard,eval,10,1200,3.2483333333333335,3.705747126436782,3.9425000000000003,0.9983333333333334,4.2201458333333335,3.085,0.5816666666666667,7.421479166666667,9.273509818940312,1.4000000000000001,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_standard_loose,train,20,2400,2.475416666666667,3.078848615988852,3.9091666666666667,0.9320833333333333,3.0483177083333333,2.1041666666666665,0.5745833333333332,5.267401041666666,6.769156146487066,1.5,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_standard_loose,eval,10,1200,2.8408333333333333,3.5255847953216373,3.92,0.9950000000000001,3.283625,2.455,0.4958333333333333,5.837791666666666,8.170533460453123,1.5,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_loose_compact,train,20,2400,3.197916666666667,3.667110078465062,3.9166666666666665,0.99375,4.029648437500001,2.8675000000000006,0.5816666666666667,7.013481770833335,8.82312078053533,1.45,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_loose_compact,eval,10,1200,3.306666666666666,3.610160709119125,3.95,0.9983333333333334,3.89478125,2.9274999999999998,0.625,6.9472812500000005,9.119041938683676,1.45,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_loose_standard,train,20,2400,3.0429166666666667,3.6701388888888884,3.9008333333333334,1.0,3.911927083333333,2.6491666666666664,0.6358333333333333,6.688260416666667,8.454568942660059,1.5,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_loose_standard,eval,10,1200,2.4208333333333334,3.047428950689217,3.5599999999999996,0.9099999999999999,3.271208333333333,2.4458333333333333,0.4625,5.809541666666666,7.6544066518981335,1.5,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_loose_loose,train,20,2400,2.3795833333333327,2.9229557764441045,3.8716666666666666,0.8883333333333333,3.118453125,2.055416666666667,0.4520833333333333,5.264286458333332,6.445376292533209,1.5999999999999999,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_loose_loose,eval,10,1200,2.6691666666666665,3.3172549019607844,3.7275,0.9841666666666666,2.6348020833333337,1.9916666666666665,0.7408333333333333,4.7746354166666665,6.700800790606098,1.5999999999999999,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_compact_compact,train,20,2400,3.2891666666666675,3.7517957020900794,3.9166666666666665,0.9949999999999999,4.5107656249999994,3.393333333333333,0.595,8.023098958333335,9.889285989861852,1.37,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_compact_compact,eval,10,1200,3.3600000000000003,3.7177254098360657,3.9425000000000003,1.0,4.519770833333334,3.1475,0.40499999999999997,7.7482708333333346,9.698191482580029,1.37,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_compact_standard,train,20,2400,3.0908333333333333,3.558676470588235,3.9166666666666665,0.9458333333333332,3.682838541666667,2.733333333333333,0.7845833333333333,6.573088541666668,8.03665309025061,1.4200000000000002,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_compact_standard,eval,10,1200,3.150833333333333,3.7098765432098766,3.9341666666666666,1.0,4.244052083333333,3.005833333333333,0.5349999999999999,7.356885416666667,9.582477272727274,1.4200000000000002,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_compact_loose,train,20,2400,2.6558333333333333,3.172249808514291,3.9166666666666665,0.9087500000000001,3.3156979166666667,2.2991666666666664,0.7116666666666667,5.757197916666667,7.114341415215021,1.52,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_compact_loose,eval,10,1200,3.075,3.6046153846153843,3.9425000000000003,0.9991666666666668,3.775,2.8075,0.5133333333333334,6.685166666666667,8.692028311888652,1.52,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_standard_compact,train,20,2400,3.35,3.7587396345208846,3.9166666666666665,0.9991666666666668,4.390934895833334,3.2862500000000003,0.49333333333333335,7.7758515625,9.38790232165838,1.4700000000000002,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_standard_compact,eval,10,1200,3.2858333333333336,3.6257946902188936,3.95,0.9991666666666668,4.941947916666667,3.496666666666667,0.28416666666666673,8.495447916666667,10.338309397163119,1.4700000000000002,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_standard_standard,train,20,2400,2.819583333333333,3.4144368191256773,3.8841666666666668,0.9712500000000001,3.4630520833333334,2.5104166666666665,0.56625,6.086718749999999,7.668312434691745,1.5200000000000002,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_standard_standard,eval,10,1200,3.2399999999999998,3.6219235970250168,3.9425000000000003,0.9991666666666668,4.329270833333334,3.078333333333334,0.5783333333333334,7.523270833333333,9.19763291302245,1.5200000000000002,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_standard_loose,train,20,2400,2.5374999999999996,3.1306273172245582,3.819166666666667,0.9270833333333334,3.09221875,2.1358333333333333,0.6008333333333333,5.348218749999999,6.903469795376596,1.62,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_standard_loose,eval,10,1200,2.8375000000000004,3.437750995134896,3.9425000000000003,0.9966666666666667,3.4154375000000003,2.4175,0.515,5.9359375,7.894189297523039,1.62,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_loose_compact,train,20,2400,3.15875,3.616543481194969,3.9166666666666665,0.9933333333333334,3.9114609375000002,2.805,0.5937500000000001,6.835210937499999,8.2171303010115,1.57,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_loose_compact,eval,10,1200,3.2841666666666667,3.60537084398977,3.95,0.9991666666666668,4.192572916666666,2.9266666666666667,0.6033333333333333,7.23990625,9.142835606060952,1.57,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_loose_standard,train,20,2400,3.04375,3.708496732026144,3.9166666666666665,0.9995833333333334,3.643442708333333,2.6075000000000004,0.6633333333333333,6.383609375000001,8.1061642829791,1.62,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_loose_standard,eval,10,1200,2.4516666666666667,2.9453213360816024,3.74,0.9091666666666667,3.6942708333333334,2.475,0.475,6.264270833333333,8.000358308463735,1.62,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_loose_loose,train,20,2400,2.3016666666666667,2.9609431883377666,3.9091666666666667,0.8858333333333333,2.8165,2.02,0.43499999999999994,4.9235,6.239149505937933,1.72,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_loose_loose,eval,10,1200,2.743333333333333,3.316470588235294,3.8291666666666666,0.9883333333333333,3.035364583333333,1.975,0.8266666666666665,5.175697916666668,7.00784681372549,1.72,make_staggered_convoy
