action_name,split,profiles,samples,expected_hits,CVaR_90,VaR_90,p_hit_ge_1,value_lost,expected_unique_ships_hit,expected_repeat_hits,expected_loss,CVaR_90_loss,summary_budget,n_trials_per_seed,complexity_cost,layout_type
rect_center_heavy_6_none_high_value_center_standard_standard,eval,10,240,2.691666666666667,2.910263157894737,3.9625,0.9583333333333334,4.309531250000001,2.4833333333333334,0.4833333333333334,6.88953125,8.805833333333334,screen_only,8,1.4200000000000002,make_rectangular_convoy
rect_center_heavy_6_none_high_value_center_standard_loose,train,20,480,2.770833333333334,3.4175490196078426,3.5083333333333333,0.9625,3.872526041666667,2.3395833333333336,0.63125,6.3383593750000005,8.096348097572362,screen_only,8,1.52,make_rectangular_convoy
rect_center_heavy_6_none_high_value_center_standard_loose,eval,10,240,2.6916666666666664,3.0,4.0,0.8,4.06796875,2.3874999999999997,0.45,6.54546875,8.003990575396823,screen_only,8,1.52,make_rectangular_convoy
rect_center_heavy_6_none_high_value_center_loose_compact,train,20,480,2.9145833333333337,3.4121794871794875,3.875,1.0,4.898124999999999,3.029166666666667,0.36666666666666664,8.000625000000001,9.541917973632648,screen_only,8,1.47,make_rectangular_convoy
rect_center_heavy_6_none_high_value_center_loose_compact,eval,10,240,2.6250000000000004,3.2233333333333336,3.9625,0.8875,4.723958333333334,2.7041666666666666,0.3625,7.500624999999999,9.724166666666667,screen_only,8,1.47,make_rectangular_convoy
rect_center_heavy_6_none_high_value_center_loose_standard,train,20,480,2.4854166666666666,3.1383928571428568,3.516666666666667,0.9,3.8802604166666677,2.2729166666666667,0.4020833333333333,6.233593749999999,7.582708333333334,screen_only,8,1.52,make_rectangular_convoy
rect_center_heavy_6_none_high_value_center_loose_standard,eval,10,240,2.6375,3.1076923076923078,3.775,0.9958333333333333,4.6475,2.5208333333333335,0.37500000000000006,7.243333333333332,8.392888888888889,screen_only,8,1.52,make_rectangular_convoy
rect_center_heavy_6_none_high_value_center_loose_loose,train,20,480,2.7875000000000005,3.419375,3.7625,0.99375,3.9475520833333326,2.26875,0.7270833333333334,6.36171875,7.603159722222223,screen_only,8,1.6199999999999999,make_rectangular_convoy
rect_center_heavy_6_none_high_value_center_loose_loose,eval,10,240,2.5166666666666666,2.8094298245614033,4.0,0.8041666666666668,3.9653125000000005,2.1958333333333333,0.4333333333333334,6.2478125,7.791093749999999,screen_only,8,1.6199999999999999,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_compact_compact,train,20,480,2.8291666666666666,3.2664949633699636,3.875,0.9374999999999998,4.200026041666666,3.2354166666666666,0.26458333333333334,7.488359375000002,9.136442982456138,screen_only,8,1.25,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_compact_compact,eval,10,240,2.6333333333333337,3.1066666666666665,3.925,0.9458333333333334,3.662760416666667,2.620833333333333,0.3083333333333333,6.345260416666667,8.225416666666666,screen_only,8,1.25,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_compact_standard,train,20,480,2.695833333333333,3.1289238494787694,3.875,0.9437499999999999,3.9227604166666667,2.9020833333333327,0.4541666666666666,6.915677083333334,8.331804933005591,screen_only,8,1.3,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_compact_standard,eval,10,240,2.7708333333333335,3.21487414187643,3.925,0.9833333333333334,3.4162500000000002,2.395833333333333,0.6416666666666667,5.940416666666667,7.43208997584541,screen_only,8,1.3,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_compact_loose,train,20,480,2.410416666666667,2.886645733652313,3.875,0.8770833333333332,3.6055208333333333,2.4958333333333336,0.3041666666666667,6.1621875,7.81432319434951,screen_only,8,1.4,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_compact_loose,eval,10,240,2.525,2.9271929824561402,4.0,0.8916666666666666,3.7101041666666674,2.5041666666666664,0.3833333333333333,6.2909375,7.380173611111111,screen_only,8,1.4,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_standard_compact,train,20,480,2.8937500000000003,3.4196918767507007,3.8375000000000004,0.9791666666666667,3.7701302083333323,2.9604166666666667,0.35416666666666663,6.801380208333333,8.753385964912281,screen_only,8,1.35,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_standard_compact,eval,10,240,2.770833333333333,3.2230978260869563,4.0,0.9416666666666668,3.9446354166666664,3.0125,0.17083333333333334,6.991302083333333,8.699685876623377,screen_only,8,1.35,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_standard_standard,train,20,480,2.5979166666666664,3.153846153846154,3.875,0.9395833333333334,3.688750000000001,2.64375,0.3208333333333333,6.3966666666666665,7.920178571428572,screen_only,8,1.4000000000000001,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_standard_standard,eval,10,240,2.816666666666667,3.1192512077294685,3.8875,0.9791666666666667,3.9502083333333333,2.6291666666666664,0.4291666666666667,6.665208333333334,8.69486111111111,screen_only,8,1.4000000000000001,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_standard_loose,train,20,480,2.495833333333333,3.021388888888889,3.875,0.9208333333333334,3.30609375,2.2729166666666663,0.51875,5.6827604166666665,7.144617559523811,screen_only,8,1.5,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_standard_loose,eval,10,240,2.654166666666667,3.01895881006865,4.0,0.9916666666666666,3.5247916666666668,2.229166666666667,0.6083333333333333,5.875625,6.991535714285715,screen_only,8,1.5,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_loose_compact,train,20,480,2.841666666666667,3.3628787878787874,3.875,0.9833333333333332,3.4960156249999996,2.6000000000000005,0.5395833333333334,6.203932291666667,7.851902281746031,screen_only,8,1.45,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_loose_compact,eval,10,240,2.9833333333333334,3.409090909090909,4.0,0.9916666666666666,4.115833333333333,3.0874999999999995,0.27083333333333337,7.2575,8.957959325396825,screen_only,8,1.45,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_loose_standard,train,20,480,2.677083333333334,3.259126984126984,3.875,0.9791666666666666,3.3981770833333336,2.3979166666666663,0.59375,5.91484375,7.598131944444445,screen_only,8,1.5,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_loose_standard,eval,10,240,2.5166666666666666,3.009090909090909,3.9625,0.975,4.2752083333333335,2.7791666666666663,0.3125,7.1168749999999985,8.797,screen_only,8,1.5,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_loose_loose,train,20,2400,2.23875,2.916834566995368,3.460833333333334,0.9083333333333332,2.94853125,2.04,0.4725,5.083031250000001,6.7429746729760325,full,40,1.5999999999999999,make_rectangular_convoy
rect_center_heavy_6_centered_alt_mixed_balanced_loose_loose,eval,10,1200,2.7425,3.203448275862069,3.95,0.9916666666666668,3.5655833333333335,2.131666666666667,0.6816666666666666,5.833583333333333,7.34252380952381,full,40,1.5999999999999999,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_compact_compact,train,20,480,2.841666666666667,3.3093521062271067,3.875,0.9395833333333332,4.809817708333333,3.2979166666666666,0.23541666666666666,8.154817708333335,9.905609649122807,screen_only,8,1.37,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_compact_compact,eval,10,240,2.595833333333333,3.1066666666666665,3.925,0.9458333333333334,3.57109375,2.620833333333333,0.30833333333333335,6.25359375,8.261401515151515,screen_only,8,1.37,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_compact_standard,train,20,480,2.7416666666666663,3.188804801859722,3.875,0.9458333333333332,4.387760416666667,2.9374999999999996,0.4812499999999999,7.421510416666668,8.817279319729979,screen_only,8,1.4200000000000002,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_compact_standard,eval,10,240,2.7750000000000004,3.21487414187643,3.925,0.9833333333333334,3.6535416666666665,2.458333333333333,0.6416666666666667,6.240208333333333,8.063756642512077,screen_only,8,1.4200000000000002,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_compact_loose,train,20,480,2.5333333333333337,2.971797407958399,3.875,0.8895833333333332,4.083645833333333,2.5291666666666663,0.3770833333333333,6.688229166666668,8.286246753246754,screen_only,8,1.52,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_compact_loose,eval,10,240,2.525,2.9271929824561402,4.0,0.8916666666666666,3.761145833333333,2.5041666666666664,0.3833333333333333,6.341979166666667,7.617465277777778,screen_only,8,1.52,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_standard_compact,train,20,480,2.9229166666666666,3.4630252100840337,3.875,0.9770833333333332,4.462421875,3.020833333333333,0.33749999999999997,7.550755208333333,9.690971726190478,screen_only,8,1.4700000000000002,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_standard_compact,eval,10,240,2.7708333333333335,3.2293478260869564,4.0,0.9416666666666668,4.173177083333333,3.0208333333333335,0.17083333333333334,7.228177083333333,8.96201920995671,screen_only,8,1.4700000000000002,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_standard_standard,train,20,480,2.5999999999999996,3.1062271062271063,3.875,0.9354166666666666,4.143229166666667,2.6708333333333334,0.32291666666666663,6.878645833333333,8.564071428571427,screen_only,8,1.5200000000000002,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_standard_standard,eval,10,240,2.8208333333333333,3.1192512077294685,3.8875,0.9791666666666667,4.242083333333333,2.658333333333333,0.4291666666666667,6.986250000000001,9.059861111111111,screen_only,8,1.5200000000000002,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_standard_loose,train,20,480,2.4937500000000004,3.076576289207868,3.875,0.9208333333333334,3.737760416666667,2.2875,0.5020833333333333,6.1256770833333345,7.864027777777778,screen_only,8,1.62,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_standard_loose,eval,10,240,2.654166666666667,3.01895881006865,4.0,0.9916666666666666,3.687708333333333,2.229166666666667,0.6083333333333333,6.038541666666667,7.246535714285715,screen_only,8,1.62,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_loose_compact,train,20,480,2.8833333333333333,3.4081168831168833,3.875,0.9854166666666666,4.169713541666667,2.6500000000000004,0.5270833333333333,6.925130208333333,8.715826118326119,screen_only,8,1.57,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_loose_compact,eval,10,240,2.9875,3.409090909090909,4.0,0.9916666666666666,4.366458333333334,3.1041666666666665,0.27083333333333337,7.524791666666665,9.477959325396824,screen_only,8,1.57,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_loose_standard,train,20,480,2.7166666666666672,3.2618055555555556,3.875,0.9854166666666668,4.111979166666667,2.458333333333333,0.6,6.6903125,8.475777777777777,screen_only,8,1.62,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_loose_standard,eval,10,240,2.5208333333333335,3.009090909090909,3.9625,0.975,4.602500000000001,2.8208333333333333,0.3125,7.485833333333334,9.161999999999999,screen_only,8,1.62,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_loose_loose,train,20,480,2.325,2.8448564140108257,3.6500000000000004,0.90625,3.5079166666666666,2.072916666666667,0.5270833333333333,5.68625,7.5447678571428565,screen_only,8,1.72,make_rectangular_convoy
rect_center_heavy_6_centered_alt_high_value_center_loose_loose,eval,10,240,2.7875,3.205263157894737,4.0,0.9875,3.722083333333334,2.1333333333333337,0.7291666666666667,6.00125,7.3608547008547,screen_only,8,1.72,make_rectangular_convoy
staggered_uniform_6x7_none_mixed_balanced_compact_compact,train,20,480,3.4458333333333337,3.8638528138528137,3.875,1.0,5.653645833333333,3.8458333333333328,0.35625,9.570729166666665,11.413291666666666,screen_only,8,1.15,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_compact_compact,eval,10,240,3.5125,3.8,4.0,1.0,4.473541666666667,3.4125,0.4375,7.973541666666668,9.731499125874127,screen_only,8,1.15,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_compact_standard,train,20,480,3.3166666666666664,3.7651010101010103,3.875,0.9979166666666666,4.974817708333333,3.14375,0.6270833333333333,8.243984374999998,9.718898622234935,screen_only,8,1.2,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_compact_standard,eval,10,240,3.275,3.6121428571428567,4.0,1.0,4.402656249999999,3.204166666666667,0.4958333333333334,7.7059895833333325,8.983673507864685,screen_only,8,1.2,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_compact_loose,train,20,480,3.0562500000000004,3.6628787878787876,3.875,0.9979166666666666,4.671796875,2.802083333333333,0.6645833333333334,7.606796875000001,9.249416666666665,screen_only,8,1.2999999999999998,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_compact_loose,eval,10,240,2.7291666666666665,3.239429824561404,3.3625,0.9083333333333332,3.4799479166666663,2.4125,0.4708333333333334,5.986614583333333,7.375744047619048,screen_only,8,1.2999999999999998,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_standard_compact,train,20,480,3.3791666666666664,3.85,3.875,1.0,5.388098958333335,3.6499999999999995,0.35625000000000007,9.109348958333333,11.062388731060604,screen_only,8,1.25,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_standard_compact,eval,10,240,2.7416666666666663,3.3,3.8125,0.9958333333333333,4.597239583333333,3.3916666666666666,0.3416666666666666,8.057239583333333,9.919276785714285,screen_only,8,1.25,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_standard_standard,train,20,480,3.1625,3.818888888888889,3.6500000000000004,0.9979166666666668,4.756927083333332,2.972916666666667,0.4541666666666667,7.820677083333334,9.344471590909091,screen_only,8,1.3,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_standard_standard,eval,10,240,3.2541666666666664,3.6261904761904757,3.9625,1.0,4.253749999999998,2.95,0.41666666666666663,7.2870833333333325,8.371488095238094,screen_only,8,1.3,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_standard_loose,train,20,480,3.102083333333333,3.618487762237762,3.875,1.0,4.531223958333333,2.7375,0.6395833333333334,7.396640624999999,9.023473575036075,screen_only,8,1.4,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_standard_loose,eval,10,240,2.7041666666666666,3.274563748944554,3.5875,0.9708333333333334,3.6016145833333333,2.4166666666666665,0.47916666666666663,6.114114583333333,7.174600508624503,screen_only,8,1.4,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_loose_compact,train,20,480,3.091666666666667,3.6,3.875,1.0,4.869427083333333,3.1916666666666664,0.48125,8.157343749999999,9.853020833333334,screen_only,8,1.3499999999999999,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_loose_compact,eval,10,240,2.916666666666667,3.3155978260869565,4.0,1.0,4.471718749999999,3.15,0.4458333333333333,7.710885416666666,9.218458333333334,screen_only,8,1.3499999999999999,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_loose_standard,train,20,480,3.0375,3.6071428571428568,3.7250000000000005,1.0,4.317291666666667,2.7083333333333335,0.5999999999999999,7.145625,8.73197765700483,screen_only,8,1.4,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_loose_standard,eval,10,240,2.908333333333333,3.3298202614379084,3.9625,1.0,4.389739583333333,2.9624999999999995,0.5,7.452239583333333,8.532119047619048,screen_only,8,1.4,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_loose_loose,train,20,480,2.864583333333333,3.4690141547049445,3.7625,0.9979166666666668,3.945885416666666,2.3895833333333334,0.5875,6.452968749999999,8.26809179197995,screen_only,8,1.4999999999999998,make_staggered_convoy
staggered_uniform_6x7_none_mixed_balanced_loose_loose,eval,10,240,3.05,3.4267379679144385,4.0,1.0,3.5629166666666663,2.3125,0.75,6.025416666666667,7.177710084033611,screen_only,8,1.4999999999999998,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_compact_compact,train,20,480,3.3729166666666663,3.814646464646464,3.875,1.0,5.013020833333333,3.797916666666667,0.32708333333333334,8.876354166666665,10.832087121212119,screen_only,8,1.27,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_compact_compact,eval,10,240,3.4375,3.8,4.0,1.0,4.789166666666667,3.375,0.41666666666666663,8.247499999999999,9.80011655011655,screen_only,8,1.27,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_compact_standard,train,20,480,3.2666666666666666,3.8049999999999997,3.875,1.0,4.051432291666667,3.154166666666667,0.58125,7.321848958333334,8.85716653138528,screen_only,8,1.32,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_compact_standard,eval,10,240,3.3208333333333337,3.605882352941177,4.0,1.0,4.37796875,3.091666666666667,0.5791666666666667,7.5854687499999995,8.64875,screen_only,8,1.32,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_compact_loose,train,20,2400,2.9933333333333336,3.6178591091091095,3.9008333333333334,0.9962500000000002,3.643958333333333,2.7191666666666667,0.6333333333333334,6.489791666666666,8.157826760912698,full,40,1.42,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_compact_loose,eval,10,1200,2.5550000000000006,3.2321411730032423,3.2966666666666664,0.8941666666666667,3.0503020833333334,2.2875,0.41166666666666674,5.420135416666667,6.802225762490737,full,40,1.42,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_standard_compact,train,20,480,3.31875,3.8,3.875,1.0,4.837395833333334,3.59375,0.3416666666666667,8.499479166666665,10.435185606060605,screen_only,8,1.37,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_standard_compact,eval,10,240,2.75,3.2041666666666666,4.0,1.0,4.869114583333333,3.354166666666667,0.3916666666666666,8.301614583333333,10.053904891304347,screen_only,8,1.37,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_standard_standard,train,20,480,3.075,3.819444444444445,3.6500000000000004,1.0,3.721484375,2.8875,0.4229166666666667,6.693567708333333,8.261765866873066,screen_only,8,1.4200000000000002,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_standard_standard,eval,10,240,3.158333333333333,3.516666666666667,3.925,0.9958333333333333,4.134375,2.8875,0.3708333333333333,7.096041666666666,8.347992424242424,screen_only,8,1.4200000000000002,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_standard_loose,train,20,2400,2.9345833333333333,3.5313332788383094,3.9166666666666665,0.9962500000000001,3.5802239583333333,2.6704166666666667,0.5520833333333333,6.3610572916666674,8.061000527106307,full,40,1.52,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_standard_loose,eval,10,1200,2.5758333333333336,3.2598888372485653,3.4849999999999994,0.9533333333333334,3.037354166666667,2.3616666666666664,0.39416666666666667,5.477854166666667,7.506173024912881,full,40,1.52,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_loose_compact,train,20,480,3.0541666666666663,3.5616666666666665,3.875,1.0,4.420885416666666,3.133333333333333,0.4770833333333333,7.6496354166666665,9.293270833333334,screen_only,8,1.47,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_loose_compact,eval,10,240,2.833333333333333,3.507142857142857,4.0,1.0,4.54828125,3.1083333333333334,0.4458333333333332,7.74578125,9.726583333333334,screen_only,8,1.47,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_loose_standard,train,20,480,2.9208333333333334,3.6090909090909093,3.6875,1.0,3.4376041666666666,2.6333333333333333,0.5833333333333334,6.187604166666667,7.767859848484848,screen_only,8,1.52,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_loose_standard,eval,10,240,2.7958333333333334,3.0451038518174065,3.925,0.9958333333333333,4.101927083333334,2.8875,0.4208333333333333,7.073593750000001,8.35157821824382,screen_only,8,1.52,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_loose_loose,train,20,2400,2.7625,3.432708865633022,3.7141666666666673,0.9904166666666668,3.2171093749999997,2.3020833333333335,0.5554166666666667,5.630276041666667,7.155818036556416,full,40,1.6199999999999999,make_staggered_convoy
staggered_uniform_6x7_none_high_value_center_loose_loose,eval,10,1200,2.8283333333333336,3.4191163891797616,3.95,0.9783333333333333,2.79834375,2.2041666666666666,0.6566666666666666,5.13384375,7.005480716713192,full,40,1.6199999999999999,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_compact_compact,train,20,480,3.2791666666666672,3.6726923076923077,3.875,0.9958333333333333,4.846731770833333,3.4083333333333337,0.56875,8.368815104166668,10.163958333333332,screen_only,8,1.25,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_compact_compact,eval,10,240,3.4458333333333337,3.721212121212121,4.0,1.0,4.515625,3.2541666666666673,0.4375,7.857291666666666,9.654013157894736,screen_only,8,1.25,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_compact_standard,train,20,480,3.072916666666667,3.417489495798319,3.875,0.9520833333333334,3.9911328124999996,2.83125,0.7145833333333333,6.965299479166667,8.477027777777776,screen_only,8,1.3,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_compact_standard,eval,10,240,3.2166666666666672,3.6071428571428568,4.0,1.0,4.453906249999999,3.095833333333333,0.525,7.654739583333333,9.851869047619047,screen_only,8,1.3,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_compact_loose,train,20,480,2.5895833333333336,3.1395752164502166,3.875,0.9104166666666667,3.227122395833333,2.2979166666666666,0.6354166666666667,5.6521223958333335,7.280678571428571,screen_only,8,1.4,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_compact_loose,eval,10,240,3.1750000000000003,3.6090909090909093,4.0,1.0,4.203802083333333,2.9833333333333334,0.4958333333333334,7.286302083333334,9.535902777777778,screen_only,8,1.4,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_standard_compact,train,20,480,3.3104166666666663,3.7573464912280707,3.875,0.9979166666666668,4.5704296875,3.2395833333333335,0.5020833333333334,7.910429687500001,9.973905677655676,screen_only,8,1.35,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_standard_compact,eval,10,240,3.358333333333333,3.631111111111111,4.0,1.0,4.7746354166666665,3.5791666666666666,0.32083333333333336,8.41796875,9.893291666666666,screen_only,8,1.35,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_standard_standard,train,20,480,2.7958333333333334,3.457142857142857,3.7250000000000005,0.98125,3.501197916666667,2.50625,0.54375,6.116197916666667,7.6675625,screen_only,8,1.4000000000000001,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_standard_standard,eval,10,240,3.2958333333333334,3.7055555555555557,4.0,1.0,4.2599479166666665,3.129166666666667,0.6041666666666667,7.5099479166666665,9.394791666666666,screen_only,8,1.4000000000000001,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_standard_loose,train,20,2400,2.475416666666667,3.078848615988852,3.9091666666666667,0.9320833333333333,3.0483177083333333,2.1041666666666665,0.5745833333333332,5.267401041666666,6.769156146487066,full,40,1.5,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_standard_loose,eval,10,1200,2.8408333333333333,3.5255847953216373,3.92,0.9950000000000001,3.283625,2.455,0.4958333333333333,5.837791666666666,8.170533460453123,full,40,1.5,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_loose_compact,train,20,480,3.1812499999999995,3.621811840120664,3.875,0.9979166666666666,4.018541666666666,2.8583333333333334,0.5729166666666667,6.991458333333332,8.56358917124542,screen_only,8,1.45,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_loose_compact,eval,10,240,3.3666666666666663,3.6,4.0,0.9958333333333333,3.9248437499999986,2.95,0.65,7.004843750000001,8.451647955305564,screen_only,8,1.45,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_loose_standard,train,20,480,3.00625,3.6604166666666673,3.8333333333333335,1.0,3.8828515625,2.6166666666666663,0.6187500000000001,6.623268229166667,8.464764880952382,screen_only,8,1.5,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_loose_standard,eval,10,240,2.441666666666667,2.8310119047619047,3.5374999999999996,0.9166666666666666,3.3119791666666663,2.5,0.4416666666666667,5.9003125,7.63617857142857,screen_only,8,1.5,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_loose_loose,train,20,2400,2.3795833333333327,2.9229557764441045,3.8716666666666666,0.8883333333333333,3.118453125,2.055416666666667,0.4520833333333333,5.264286458333332,6.445376292533209,full,40,1.5999999999999999,make_staggered_convoy
staggered_uniform_6x7_centered_alt_mixed_balanced_loose_loose,eval,10,1200,2.6691666666666665,3.3172549019607844,3.7275,0.9841666666666666,2.6348020833333337,1.9916666666666665,0.7408333333333333,4.7746354166666665,6.700800790606098,full,40,1.5999999999999999,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_compact_compact,train,20,480,3.2520833333333328,3.7049999999999996,3.875,0.9958333333333333,4.511041666666667,3.4083333333333337,0.5770833333333334,8.034791666666667,9.743125000000001,screen_only,8,1.37,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_compact_compact,eval,10,240,3.4,3.632142857142857,4.0,1.0,4.5925,3.2125,0.37916666666666665,7.880833333333333,9.782604166666667,screen_only,8,1.37,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_compact_standard,train,20,480,3.0687499999999996,3.4621031746031745,3.875,0.94375,3.687161458333334,2.7375,0.7645833333333333,6.5775781250000005,7.831345238095238,screen_only,8,1.4200000000000002,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_compact_standard,eval,10,240,3.208333333333333,3.630681818181818,3.9625,1.0,4.26328125,3.0333333333333337,0.5625,7.4091145833333325,9.730416666666667,screen_only,8,1.4200000000000002,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_compact_loose,train,20,480,2.604166666666667,3.1224323593073593,3.875,0.9083333333333334,3.299739583333333,2.2708333333333335,0.6812500000000001,5.706822916666668,7.125011904761903,screen_only,8,1.52,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_compact_loose,eval,10,240,3.1041666666666665,3.530882352941177,4.0,1.0,3.8759895833333333,2.8833333333333333,0.4958333333333333,6.858489583333333,8.537073412698412,screen_only,8,1.52,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_standard_compact,train,20,480,3.295833333333333,3.7535714285714286,3.875,0.9979166666666668,4.316679687500001,3.233333333333333,0.48125000000000007,7.6462630208333335,9.270756692868535,screen_only,8,1.4700000000000002,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_standard_compact,eval,10,240,3.3666666666666663,3.6238596491228066,4.0,1.0,5.005260416666666,3.5625,0.2958333333333333,8.626927083333333,10.294722886762361,screen_only,8,1.4700000000000002,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_standard_standard,train,20,480,2.8208333333333337,3.3862500000000004,3.8,0.9770833333333334,3.49734375,2.5270833333333336,0.5604166666666667,6.136510416666666,7.542269001831501,screen_only,8,1.5200000000000002,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_standard_standard,eval,10,240,3.291666666666667,3.7055555555555557,4.0,1.0,4.372760416666667,3.129166666666667,0.5916666666666667,7.620260416666667,9.354236111111112,screen_only,8,1.5200000000000002,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_standard_loose,train,20,2400,2.5374999999999996,3.1306273172245582,3.819166666666667,0.9270833333333334,3.09221875,2.1358333333333333,0.6008333333333333,5.348218749999999,6.903469795376596,full,40,1.62,make_staggered_convoy
