atk_base_bearing_rad,atk_launch_delay_mean,atk_mode,atk_n,atk_spread_rad,atk_torpedo_max_run_time,atk_torpedo_origin,atk_torpedo_speed,def_jitter_std,def_spacing_across,def_spacing_along,noise_p_dud,noise_sigma_heading_rad,noise_sigma_launch_delay,expected_hits,p_hit_ge_1,CVaR_90
-0.04811485455624749,0.20173631310125972,fan,6,0.10926121233881317,716.4496400433051,(-2000.0, 0.0),25.350632931232983,19.498742992379082,309.8598256979292,606.8712980769968,0.0013931146273241657,0.04661988900378538,0.5418437260206757,8.64,1.0,12.333333333333334
0.07450285421508838,0.7291618902999362,fan,6,0.0798451270850805,757.2453165949157,(-2000.0, 0.0),25.386446993472322,15.093585925521324,338.9390406345329,656.7944884124918,0.055437313603960404,0.033728166609298775,1.3577771632374254,8.52,1.0,11.666666666666666
-0.19306348486741395,1.7294108970601838,fan,2,0.32180271440522007,735.8969155595942,(-2000.0, 0.0),24.481377938167785,22.14360376829913,447.9604822184319,457.04858602791217,0.005951195977515478,0.016205537416648052,0.8585406655161887,1.0,0.8,3.0
0.1038016205626692,0.36491147245483835,fan,4,0.3822686617886259,867.3947029910161,(-2000.0, 0.0),25.46358481809142,33.740518611243,399.607498128325,683.0558273692249,0.1882838877721308,0.02531393748431845,0.49073040948997404,3.48,0.98,6.833333333333333
0.17854425923768613,1.1102295554296848,fan,2,0.08690001399175946,837.600344866025,(-2000.0, 0.0),22.111148680236557,4.1969719495684155,285.84755261894475,627.4170007847813,0.030991720063378247,0.03127111076616903,1.540596223900963,2.24,1.0,3.0
0.1172941027267883,0.43944214645641644,fan,2,0.22009676342366724,618.5118335756325,(-2000.0, 0.0),29.3578315635544,29.405944467373963,319.75806343454605,552.142148989069,0.1957611996983798,0.025308317815773487,0.5149841599701412,1.5,0.88,3.4444444444444446
-0.0738391578060578,0.4864531555385727,fan,4,0.3227721027051332,801.3328600432476,(-2000.0, 0.0),23.610312693389563,15.400094639308048,411.7324266769962,699.7873325571148,0.04649715006081219,0.03630267216808893,0.19050561730567672,4.46,1.0,6.3
-0.13215731587044552,1.9509180914127466,fan,6,0.2764840921453655,767.948116474951,(-2000.0, 0.0),23.748690464335045,4.626124858369183,305.0454635637186,656.204121914815,0.17709803850482053,0.009327513530116738,0.9445759107590532,5.48,1.0,8.0
-0.03156339630695206,0.5218060928261059,fan,4,0.08809185202416803,717.6614967621449,(-2000.0, 0.0),29.608379371315056,20.40971739302688,371.2636948881023,447.9112990589858,0.0675382893242817,0.03393386154751686,0.2905080398488482,4.4,0.96,9.2
0.198553378970676,1.0599378726301303,fan,4,0.0363526970354275,746.3266826282563,(-2000.0, 0.0),21.16952664566394,4.651257416131416,270.7803245580601,710.3279055874892,0.09076689520192445,0.03887883553494192,0.23701978890666497,3.34,1.0,4.217391304347826
0.17790286380650422,1.5092266304525752,fan,6,0.3695958396858882,717.0669847653489,(-2000.0, 0.0),29.763142498892872,29.7841437146687,300.59334690692066,435.36408811213414,0.16710593121464393,0.024518152059718214,0.04474939312726289,4.76,1.0,8.2
0.02299031497347186,0.9345170753032956,fan,4,0.22388051214182575,763.7778528154715,(-2000.0, 0.0),25.07396684808489,10.89700610602932,330.29235071105813,497.45241904623765,0.14610096956630292,0.020576826422571682,1.882425118235277,5.02,1.0,7.625
0.19616633311789977,1.4385527577601682,fan,4,0.37581015344090907,722.6644174039069,(-2000.0, 0.0),29.753414205320514,18.26635179861261,324.08046199555366,682.0964053915694,0.16518165627814008,0.030978836872771556,0.2257849482599028,3.0,1.0,5.0
-0.023545326958886337,0.30876869340669266,fan,4,0.2098043010046196,677.0953597278288,(-2000.0, 0.0),29.35334724680429,10.016934610819765,434.23549404049794,536.5029844767973,0.1536166063175789,0.016375644825750435,1.3967380341362494,4.42,1.0,6.214285714285714
-0.05392139049309397,0.9501488356179608,fan,6,0.24705645348431415,782.7867889876236,(-2000.0, 0.0),26.4556799196322,13.195950314988195,438.3084646253145,479.59266654102544,0.1429648159750613,0.03606055519440354,0.2899629261505028,5.58,1.0,10.0
0.18465939945237442,0.47189390862677505,fan,4,0.26578317170532173,671.9650430742163,(-2000.0, 0.0),23.70307047886867,9.296448497582851,367.62350055960695,788.2806021588099,0.0702758076432856,0.04096632597311147,0.6520218085646805,3.58,1.0,6.0
0.11667306546926688,0.4231581514803704,fan,4,0.23750936056879968,676.6702782089537,(-2000.0, 0.0),29.79892363658495,19.00400416483685,407.8639050711585,581.5693711797113,0.07414363559932305,0.013415645615995848,1.2051975670803232,3.8,1.0,5.0
