model_name,profile_id,samples,expected_hits,CVaR_90,p_hit_ge_1,value_lost,expected_unique_ships_hit,expected_repeat_hits,expected_loss,CVaR_90_loss
static_baseline,P03,120,1.8833333333333333,3.0,0.9916666666666667,5.4208333333333325,2.3,0.05,9.98125,13.049999999999999
static_baseline,P08,120,3.216666666666667,4.0,1.0,4.2266666666666675,2.2,1.0166666666666666,8.303333333333333,10.25
static_baseline,P10,120,2.216666666666667,3.0526315789473686,1.0,6.5299999999999985,2.7333333333333334,0.025,11.986666666666668,13.054123711340209
static_baseline,P12,120,2.65,3.1285714285714286,1.0,1.8858333333333335,1.875,0.775,4.48375,6.900000000000001
static_baseline,P13,120,2.183333333333333,3.0285714285714285,1.0,1.5975000000000004,1.775,0.4083333333333333,3.8979166666666667,4.505714285714287
static_baseline,P14,120,3.95,4.0,1.0,7.779999999999999,3.908333333333333,0.23333333333333334,14.843333333333335,16.421428571428574
static_baseline,P20,120,2.65,3.076923076923077,1.0,1.25875,1.3416666666666666,1.3083333333333333,3.223125000000001,4.730882352941177
static_baseline,P23,120,2.525,3.0704225352112675,0.9916666666666667,1.8691666666666669,1.8833333333333333,0.65,4.440416666666667,7.540000000000001
static_baseline,P26,120,2.5166666666666666,3.1454545454545455,1.0,4.034166666666667,2.058333333333333,0.4583333333333333,7.789583333333331,9.802173913043477
static_baseline,P29,120,1.8666666666666667,2.0,1.0,3.5495833333333335,2.2916666666666665,0.0,7.157708333333334,10.254891304347831
heuristic_baseline,P03,120,2.683333333333333,3.08974358974359,1.0,5.751666666666668,1.8416666666666666,0.8416666666666667,10.269166666666665,11.118181818181816
heuristic_baseline,P08,120,3.225,4.0,1.0,4.759166666666668,2.6416666666666666,0.6583333333333333,9.38375,10.25
heuristic_baseline,P10,120,3.175,4.0,1.0,6.148333333333335,1.9833333333333334,1.1916666666666667,11.047499999999998,11.3
heuristic_baseline,P12,120,3.033333333333333,4.0,1.0,2.836666666666667,2.8333333333333335,0.275,6.576666666666667,7.1
heuristic_baseline,P13,120,1.75,2.045977011494253,0.9916666666666667,1.3875000000000002,1.5416666666666667,0.23333333333333334,3.36125,4.3090909090909095
heuristic_baseline,P14,120,3.941666666666667,4.0,1.0,8.175416666666667,4.591666666666667,0.058333333333333334,15.948125000000003,18.599999999999998
heuristic_baseline,P20,120,0.6833333333333333,1.1081081081081081,0.6166666666666667,0.6733333333333335,0.6666666666666666,0.025,1.5483333333333333,2.510810810810811
heuristic_baseline,P23,120,1.775,2.0434782608695654,0.975,1.5733333333333335,1.625,0.225,3.705,4.69391891891892
heuristic_baseline,P26,120,2.975,3.0085470085470085,1.0,3.7150000000000003,1.6833333333333333,1.3,7.1791666666666645,7.8024691358024665
heuristic_baseline,P29,120,1.8416666666666666,2.0,1.0,3.7158333333333338,2.658333333333333,0.0,7.700416666666668,12.375
