epoch,train_loss,train_recon_loss,train_kl_loss,valid_loss,valid_recon_loss,valid_kl_loss
22,0.3293524326925928,0.12056650195948103,6.959531225941398,0.33090372383594513,0.12190407887101173,6.966655015945435
23,0.3295868770642714,0.12012598587369377,6.982029855251312,0.32969419956207274,0.12200685292482376,6.922911691665649
24,0.3288090080022812,0.11986213414506479,6.9648959040641785,0.3286305695772171,0.11871021389961242,6.9973455429077145
25,0.3288760324093429,0.11976049874316562,6.970517917112871,0.32884576320648196,0.11894747614860535,6.996609497070312
26,0.32805704833431676,0.1190661583095789,6.966363126581365,0.32846915125846865,0.11889579743146897,6.985778665542602
27,0.32774040204557503,0.11848696126517924,6.975114876573736,0.3303268700838089,0.12337763458490372,6.898307991027832
28,0.32786478677933867,0.11875045494261113,6.9704778519543735,0.3260063350200653,0.11930529102683067,6.8900350570678714
29,0.32817146283659065,0.11828379866413095,6.996255657889626,0.3282488942146301,0.12039359211921692,6.9285101890563965
30,0.3274681097404523,0.11797607690095901,6.983067897233096,0.32776279747486115,0.11782743260264397,6.997845458984375
31,0.32818760587410495,0.1180414002050053,7.004873709245161,0.32695555984973906,0.11630301028490067,7.0217520236969
32,0.3267481645399874,0.11710147331045433,6.988223243843425,0.3270018607378006,0.113841912150383,7.105331754684448
33,0.3266523558307778,0.11685363465750759,6.9932908686724575,0.32573162317276,0.1154654249548912,7.008873319625854
34,0.3266365013339303,0.1170281780545007,6.986944269050252,0.32712500393390653,0.11557919606566429,7.05152702331543
35,0.3264112950048663,0.1164343503557823,6.99923160943118,0.3258254945278168,0.11134916916489601,7.149210977554321
36,0.3258368240838701,0.11625921336764639,6.985920537601817,0.32563965022563934,0.11148093268275261,7.138624048233032
37,0.32580268755555153,0.1157403506169265,7.002077980474993,0.32440140247344973,0.11364097371697426,7.0253478527069095
38,0.326237310401418,0.11581679238853129,7.0140173922885545,0.32608948945999144,0.11524062156677246,7.028295421600342
39,0.32544710927388887,0.11573521030897443,6.990396775982597,0.3267624914646149,0.11788902953267097,6.962448978424073
40,0.3254858624528755,0.1154835248704661,7.000078082084656,0.32643880844116213,0.11661775633692742,6.994035100936889
41,0.32561255246400833,0.11544429485432127,7.005608721212908,0.3242951214313507,0.11339773014187812,7.029913282394409
42,0.3254276426001029,0.11513961369002407,7.009601164947856,0.32509281635284426,0.11667981296777725,6.947100448608398
43,0.3248347748409618,0.11493215057998896,6.996754283254797,0.3255506455898285,0.11701795905828476,6.9510894298553465
44,0.32427519119598647,0.1145797772333026,6.989847269925204,0.32419238686561586,0.11234390959143639,7.061615991592407
45,0.32453393326564267,0.11434163424101743,7.006410165266558,0.326218917965889,0.11685967445373535,6.978641700744629
46,0.3242970241064375,0.11433191512796012,6.998837080868808,0.3254408180713654,0.11063019260764122,7.160354423522949
47,0.32451828332109883,0.11429065127264369,7.007587936791507,0.3236750662326813,0.1117459312081337,7.064304637908935
48,0.32471094585277815,0.11408407842232422,7.0208957249468025,0.32390170991420747,0.11208266317844391,7.060634899139404
49,0.3237126801501621,0.11353638268668544,7.00587671995163,0.3236581772565842,0.11466688066720962,6.966376876831054
50,0.3237791074947877,0.11352280485020443,7.008543583479795,0.32329632341861725,0.11445088908076287,6.961514616012574
51,0.32364600388841197,0.11339950654655695,7.0082167983055115,0.3225915849208832,0.11295388415455818,6.987923288345337
52,0.3232110952111808,0.11325233065607873,6.998625679449602,0.3258210361003876,0.11602895706892014,6.9930695533752445
53,0.3228208984841,0.11282565207643942,6.999841744249517,0.3219811677932739,0.10964278727769852,7.0779460906982425
54,0.3228180513463237,0.11279431925239888,7.000791284171018,0.3223643273115158,0.11354037448763847,6.960798454284668
55,0.3228615576570684,0.11260710783641446,7.008481816811995,0.3233529806137085,0.11112349554896354,7.074316310882568
56,0.3228481669317592,0.11274787758223036,7.003343159502203,0.32356280982494356,0.11403760388493538,6.9841736316680905
57,0.3226029381833293,0.11270091081546112,6.99673433195461,0.3233706146478653,0.11256960406899452,7.026700639724732
58,0.3225547583265738,0.1123358876529065,7.00729589028792,0.32220805883407594,0.11246045157313347,6.991586971282959
59,0.32225079157135705,0.11208760128779845,7.005439774556593,0.32370575368404386,0.11026623547077179,7.114650678634644
60,0.322103793986819,0.11223415124484083,6.9956549189307475,0.32250926494598386,0.11283246502280235,6.989226961135865
