profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank,full_state_rank,attacker_score,expected_loss,expected_hits,expected_unique_ships_hit,value_lost,in_full_state_top_k,in_belief_top_k
VAE000107,vae_candidate_000107,0.7901725666983668,1096.67138671875,-4588.0166015625,4760.941280655594,1.8567239457312894,0.0067725973570185016,4.917326371866094,42,8120.904694394302,2482.273478397984,2.0835083704121846,1.2916413052155227,4623.8435523556,0.3138921300002646,0.3486473008539764,0.9755695158627493,0.9612886097511779,1.0,0.2604385463015231,0.9660305066346013,1.0,0.0,0.06797801634856868,starboard_vae,starboard,False,0.07104337960481644,0.7507641911506653,2.0072884559631348,1.2759648561477661,vae_candidate_pool_v1,belief_limited_heuristic_v1,42,9,6.0133333333333345,6.0133333333333345,2.933333333333333,2.933333333333333,3.080000000000001,True,False
VAE000100,vae_candidate_000100,0.7844043673546015,2853.250732421875,477.4000244140625,2971.02251482361,-2.9867885362928854,0.02042847962768393,5.198392755242949,42,8269.697499726744,2497.1158051926836,2.03385966364907,-0.13437563766922375,8529.690200533025,0.6100894737731655,0.9402228851799624,0.90979837897575,0.13397160334926816,1.0,0.25423245795613375,0.9602097220319461,1.0,0.0,0.07092672476119843,ahead_vae,ahead,False,0.06968198716640472,0.7281860113143921,2.5888710021972656,1.2639615535736084,vae_candidate_pool_v1,belief_limited_heuristic_v1,43,50,4.073333333333333,4.073333333333333,2.566666666666667,1.9,2.04,False,False
VAE000081,vae_candidate_000081,0.7810107592924003,1602.241455078125,-4491.4521484375,4823.30500163347,1.9117943905885006,0.01052020293945414,5.2838667059979745,42,8197.451470659613,2424.275226286888,2.113433137520843,1.240318465940747,4953.1239339379645,0.07124183777767468,0.32952736910249636,0.9987316867067222,0.9458873880410966,1.0,0.26417914219010535,0.9039300232982443,1.0,0.0,0.06873206775052208,ahead_vae,ahead,False,0.1150006353855133,1.6178207397460938,2.0307793617248535,1.373018503189087,vae_candidate_pool_v1,belief_limited_heuristic_v1,44,45,4.218333333333335,4.218333333333335,2.033333333333333,2.033333333333333,2.185,False,False
VAE000110,vae_candidate_000110,0.779692346365757,2857.03955078125,304.28546142578125,2860.469553791055,-2.986320823117782,0.042881301546879524,4.849817513976964,42,8286.320434952975,2397.419464045351,2.114187690319486,-0.11239052892513157,8502.920970413685,0.6934114999673282,0.9607109427800028,0.8845349923143508,0.11215406570562574,1.0,0.26427346128993573,0.956036738538905,1.0,0.0,0.07268563070895939,ahead_vae,ahead,False,0.0687628984451294,1.0433496236801147,2.9197447299957275,1.9360809326171875,vae_candidate_pool_v1,belief_limited_heuristic_v1,45,81,2.4966666666666675,2.4966666666666675,3.2333333333333334,1.0,1.0500000000000005,False,False
VAE000109,vae_candidate_000109,0.7791687594874307,3263.592529296875,-2800.79296875,4302.9654973879315,2.4354787226599415,-0.025326523093222444,5.0774361179018594,42,8298.68503151086,2377.054812062806,2.12912329950032,0.6807874078366292,7944.850677573244,0.11454453858707225,0.5043163409879418,0.9967234719818978,0.6294050958781758,1.0,0.26614041243754,0.9999354096504228,1.0,0.0,0.0699239437798725,ahead_vae,ahead,False,0.08656510710716248,1.8773155212402344,2.050757646560669,1.4353313446044922,vae_candidate_pool_v1,belief_limited_heuristic_v1,46,54,3.9333333333333327,3.9333333333333327,2.7666666666666666,1.9333333333333331,1.8333333333333328,False,False
VAE000091,vae_candidate_000091,0.7781252134585024,220.72743225097656,4756.61865234375,4763.344694074122,-1.5982796871650957,-0.041147216780984715,5.532115915123293,42,8210.719426304511,2279.404863562197,2.2441227474775953,-1.5844601832056822,2391.3786836239433,0.3684722691527824,0.34789976970158304,0.9664393542167522,0.9999066509663692,0.9197610321630552,0.2805153434346994,0.8682378515819279,1.0,0.0,0.07107694497111874,port_vae,port,False,0.05446430295705795,1.3212800025939941,1.9532995223999023,1.3691083192825317,vae_candidate_pool_v1,belief_limited_heuristic_v1,47,80,2.5,2.5,4.0,1.0,0.8999999999999998,False,False
VAE000090,vae_candidate_000090,0.7727212186291343,-877.1421508789062,-5105.201171875,5033.158531929677,1.3848824128099129,-0.01865249733330262,5.095524473836949,42,8280.848742208027,2537.79622212914,1.9985623052742876,1.7380577434465778,3880.9970569903016,0.3378802392249383,0.26963528252276703,0.9717297298882284,0.9860443904333017,1.0,0.24982028815928595,0.9924310435954006,1.0,0.0,0.06696530302611681,starboard_vae,starboard,False,0.09487304836511612,1.7334935665130615,2.9607810974121094,1.2832878828048706,vae_candidate_pool_v1,belief_limited_heuristic_v1,48,68,3.1466666666666656,3.1466666666666656,3.033333333333333,1.4666666666666666,1.3666666666666665,False,False
VAE000044,vae_candidate_000044,0.7700993007750225,818.165771484375,4782.185546875,4964.459296634135,-1.7565394273058,0.03236660973662309,4.6602489956463575,42,8021.822949115266,2656.322165531599,1.9710401539227143,-1.35268661654737,4329.187363327803,0.31090117320469557,0.28846384089393945,0.9760291362763102,0.97630822276954,1.0,0.24638001924033928,0.9181510206964737,1.0,0.0,0.06561922098539452,port_vae,port,False,0.06176532804965973,0.9487776756286621,2.0122320652008057,1.9127711057662964,vae_candidate_pool_v1,belief_limited_heuristic_v1,49,77,2.599999999999999,2.599999999999999,4.0,1.0,1.0,False,False
VAE000023,vae_candidate_000023,0.7698892021345997,2933.80419921875,3480.87158203125,4604.983295179494,-2.291041331666549,0.0038232089278253992,4.728749876255423,42,8247.690023369707,2448.4062663583013,2.079857007488697,-0.8467281129954185,7297.723671042146,0.12484910611554545,0.398884480087262,0.9961082342942074,0.7491169973981753,1.0,0.2599821259360871,0.9865879726801682,1.0,0.0,0.06856335673058032,ahead_vae,ahead,False,0.09740695357322693,1.3230040073394775,1.9800580739974976,1.1008468866348267,vae_candidate_pool_v1,belief_limited_heuristic_v1,50,33,4.3566666666666665,4.3566666666666665,3.033333333333333,2.0,2.15,False,False
VAE000034,vae_candidate_000034,0.7650811763390821,3010.18896484375,-3673.52001953125,4666.1883288053905,2.239594954311233,0.02345007970435185,5.233502346302034,42,8184.187762144781,2524.591783039089,2.0327433155749866,0.9254477789829123,6939.471664589817,0.13314579458546216,0.3787743407753317,0.9955745928737778,0.7988901720073338,1.0,0.2540929144468733,0.9019345227459062,1.0,0.0,0.06747271006908578,ahead_vae,ahead,False,0.059230510145425797,1.4631391763687134,2.911081075668335,1.8736956119537354,vae_candidate_pool_v1,belief_limited_heuristic_v1,51,91,2.2766666666666664,2.2766666666666664,2.1333333333333333,1.0,1.0500000000000005,False,False
VAE000087,vae_candidate_000087,0.7649348715920357,-999.6619262695312,4651.32373046875,4804.161176728131,-1.3585257540107059,0.022211570908220877,4.395458112829435,42,8164.697846381491,2456.5754634079008,2.094011504484106,-1.7608553286708664,3954.7890048062964,0.6169872550778167,0.3353347839664926,0.9078126355545579,0.9819930903788925,1.0,0.26175143806051326,0.8813854078075039,1.0,0.0,0.06828968830737459,port_vae,port,False,0.05625796318054199,1.6598663330078125,2.4082491397857666,1.3302134275436401,vae_candidate_pool_v1,belief_limited_heuristic_v1,52,74,2.700000000000001,2.700000000000001,4.0,1.0,1.1000000000000003,False,False
VAE000013,vae_candidate_000013,0.7634090601046235,3464.129150390625,-2820.052978515625,4433.0494636558615,2.468081544787406,0.002341061202676679,5.2021379873143,42,8230.39260147193,2436.07752778413,2.094776208254872,0.6758521700050644,7945.0580114116565,0.14486372913882084,0.45779202693907906,0.9947627933963634,0.625562384795439,1.0,0.261847026031859,0.9951373603179023,1.0,0.0,0.06891873745774675,ahead_vae,ahead,False,0.08117372542619705,0.8382363319396973,2.5334417819976807,1.4549025297164917,vae_candidate_pool_v1,belief_limited_heuristic_v1,53,46,4.14,4.14,2.7,2.0,2.0,False,False
VAE000078,vae_candidate_000078,0.76160453667628,568.8262939453125,-1618.9149169921875,1693.151377206261,1.8998851298596564,0.061793709179311464,5.365933765356998,42,8463.421758935949,2420.1744865536825,2.05048515014043,1.3035012329094482,4569.620351777214,2.8734842230565016,0.9098741773496782,0.017863143548021765,0.9644888532591759,1.0,0.25631064376755375,0.9072342195609527,1.0,1.0,0.08173484807958128,inside_convoy_envelope,inside,True,0.06003784015774727,1.4391082525253296,2.9380881786346436,1.278106689453125,vae_candidate_pool_v1,belief_limited_heuristic_v1,54,78,2.599999999999999,2.599999999999999,4.0,1.0,1.0,False,False
VAE000121,vae_candidate_000121,0.757028751173488,159.07485961914062,5409.91943359375,5313.996527341103,-1.6643870379007633,-0.03897343387687886,4.818431943771663,42,8250.02265110139,2433.4032914949235,2.092088529345584,-1.5161790495659087,2880.144499446743,0.3031634008775843,0.20085440188289191,0.9771984308656757,0.9985088472508983,1.0,0.261511066168198,0.999300734338943,1.0,0.0,0.06823048866854943,port_vae,port,False,0.08957450836896896,2.3148932456970215,2.9505438804626465,1.198486566543579,vae_candidate_pool_v1,belief_limited_heuristic_v1,55,27,4.5,4.5,4.0,2.0,2.1000000000000005,False,False
VAE000071,vae_candidate_000071,0.7544542420096422,-1516.398193359375,5057.5068359375,5259.871321187336,-1.3273855706794657,0.012107219600239763,4.91429356461091,43,8126.392773659038,2354.5229719458516,2.2473344760146072,-1.8020998633100875,4154.7656557981545,0.35022207213314693,0.21307755962474834,0.9696482708186922,0.9733683908324876,1.0,0.2809168095018259,0.9982440137016874,1.0,0.0,0.06950009062808601,port_vae,port,False,0.09092492610216141,2.1435434818267822,1.4876829385757446,1.5772919654846191,vae_candidate_pool_v1,belief_limited_heuristic_v1,56,8,6.03,6.03,2.966666666666667,2.966666666666667,3.0633333333333344,True,False
VAE000040,vae_candidate_000040,0.7535316150644175,-39.14581298828125,5219.6474609375,5399.751137441307,-1.5611351563359919,0.02335057229745369,4.885043870954183,42,8202.240274127089,2623.5630088600556,1.9517550163766897,-1.5571069249563476,2735.5974413395666,0.23715587664672344,0.18249344957315694,0.9860050504697354,0.9999063016019195,1.0,0.2439693770470862,0.9995043346678412,1.0,0.0,0.06565230042990573,port_vae,port,False,0.08920956403017044,0.7107037901878357,2.0374364852905273,1.120092749595642,vae_candidate_pool_v1,belief_limited_heuristic_v1,57,22,4.858333333333335,4.858333333333335,4.0,2.1666666666666665,2.325000000000001,True,False
VAE000052,vae_candidate_000052,0.7503339723047584,-1037.422119140625,-360.23614501953125,1119.8749475380407,0.3543888356990193,0.05555715137899293,4.457657224052463,42,8217.336700310096,2443.5831238693104,2.0916599989644538,2.8427609692697664,8572.553689760975,1.1651667429213142,0.7336105581040673,0.6972986671451105,0.2944038706285236,1.0,0.2614574998705567,0.9860259655545695,1.0,1.0,0.09753405058285945,inside_convoy_envelope,inside,True,0.0769142210483551,1.5118056535720825,2.3355891704559326,1.3459721803665161,vae_candidate_pool_v1,belief_limited_heuristic_v1,58,48,4.126666666666665,4.126666666666665,3.1333333333333333,2.0,1.8999999999999997,False,False
VAE000058,vae_candidate_000058,0.7416656905906419,-171.72064208984375,-5459.01318359375,5509.830239709538,1.5303510336547144,0.006058718714204242,4.720931005597501,42,8516.333865230867,2336.3869875717496,2.110823073855153,1.6173003386492832,2729.7620381654983,0.36279368650890076,0.16070663936167576,0.9674545144989516,0.9989188832991243,1.0,0.2638528842318941,0.9904558863251062,1.0,0.0,0.06954626231019283,starboard_vae,starboard,False,0.07872060686349869,1.746961236000061,2.9489994049072266,1.2748385667800903,vae_candidate_pool_v1,belief_limited_heuristic_v1,59,52,4.041666666666666,4.041666666666666,2.6333333333333333,1.9,1.9950000000000003,False,False
VAE000029,vae_candidate_000029,0.7375461290648173,-1596.352294921875,-21.285825729370117,1530.6927440960797,0.031163555617233194,0.040174839704628706,5.278651548584546,42,8161.145325108537,2427.939555187047,2.1196312241888062,-3.1325813695023976,8182.692528600239,0.3881970386382701,0.8668810428924337,0.9627965106110398,0.00901116213031201,1.0,0.2649539030236008,0.8443808067923648,1.0,0.0,0.08470213141434486,astern_vae,astern,False,0.05137546360492706,1.757953405380249,2.952174425125122,1.7403689622879028,vae_candidate_pool_v1,belief_limited_heuristic_v1,60,85,2.4466666666666668,2.4466666666666668,2.7,1.0333333333333334,1.0800000000000003,False,False
VAE000043,vae_candidate_000043,0.7359385114734038,-3231.8818359375,-3905.607421875,4969.132326275176,0.904514186384691,0.006296033087138868,4.753168095721402,42,8244.831526798655,2446.0477377726907,2.0825842326976227,2.243374500292241,7049.911896617132,0.3584682333369143,0.28715865851356664,0.9682176637211553,0.7822180530190249,1.0,0.26032302908720284,0.9851972355667779,1.0,0.0,0.0682865841719864,astern_vae,astern,False,0.09792348742485046,1.8550902605056763,2.4520297050476074,1.7863805294036865,vae_candidate_pool_v1,belief_limited_heuristic_v1,61,58,3.633333333333332,3.633333333333332,1.7666666666666666,1.7666666666666666,1.8666666666666671,False,False
VAE000004,vae_candidate_000004,0.7353855503195023,1642.347412109375,-5007.80517578125,5353.596078485463,1.8948152532314573,0.028422470614049563,5.142321029754193,42,8335.130092666755,2466.0541653058967,2.043310169377362,1.2751998709723857,4787.208661419874,0.25926053355942047,0.1922231658302603,0.9832899081708502,0.9566285586591101,1.0,0.25541377117217023,0.879567334757535,1.0,0.0,0.06771340158981659,starboard_vae,starboard,False,0.056005433201789856,2.149911880493164,2.514835834503174,1.534699559211731,vae_candidate_pool_v1,belief_limited_heuristic_v1,62,14,5.658333333333335,5.658333333333335,3.8333333333333335,2.6666666666666665,2.7583333333333324,True,False
VAE000080,vae_candidate_000080,0.7341690142128956,4018.5498046875,-1631.4859619140625,4256.118317417685,2.7599225151685394,0.008613109385550466,5.099688731325727,42,8294.854137380862,2251.3058106461976,2.2490859090806583,0.39028324780680484,8527.602329117744,0.11680013720011173,0.5213874465965277,0.9965933075494768,0.38045037833122797,1.0,0.2811357386350823,0.992636225039618,1.0,0.0,0.07204021170262376,ahead_vae,ahead,False,0.09476885199546814,0.7350484132766724,2.515580177307129,1.21131432056427,vae_candidate_pool_v1,belief_limited_heuristic_v1,63,7,6.113333333333332,6.113333333333332,3.566666666666667,3.0,3.0,True,False
VAE000041,vae_candidate_000041,0.7301012269396039,3764.981201171875,1120.256103515625,4024.26111997007,-2.8685486165925234,-0.0046477636442035855,4.709480982079461,42,8178.878442385247,2461.292370485484,2.0863748135519127,-0.27769180064147336,8540.282176507344,0.00628640051492102,0.6073080457576427,0.9999901203246777,0.2741366068063601,1.0,0.2607968516939891,0.9040576421037609,1.0,0.0,0.06907763350137297,ahead_vae,ahead,False,0.059551678597927094,1.5792114734649658,2.5568184852600098,1.9087131023406982,vae_candidate_pool_v1,belief_limited_heuristic_v1,64,95,2.136666666666666,2.136666666666666,1.4333333333333331,1.0,1.0500000000000005,False,False
VAE000115,vae_candidate_000115,0.7296613235643704,3599.27587890625,-3200.8056640625,4752.020609647727,2.438609210047907,-0.032344430476183975,5.479532245222244,42,8325.601655500455,2373.8357297553002,2.1251177569104995,0.6706390130657021,7997.789288195415,0.10740800609306245,0.3514292489815005,0.9971186517067008,0.6214867325021605,1.0,0.26563971961381244,0.978016245677379,1.0,0.0,0.0695204740374377,ahead_vae,ahead,False,0.0742555633187294,1.7539794445037842,2.871583938598633,1.5121039152145386,vae_candidate_pool_v1,belief_limited_heuristic_v1,65,37,4.340000000000002,4.340000000000002,3.3333333333333335,2.066666666666667,2.020000000000001,False,False
VAE000084,vae_candidate_000084,0.7239745564766574,-1053.001220703125,-5419.13623046875,5448.902636463739,1.3683411960126994,-0.025369964531323667,5.041252176516203,42,8123.789075801734,2281.3555334394077,2.2661970981834556,1.7478814930457702,3676.7736478392053,0.5414487292865684,0.17252011285439134,0.9284814688347787,0.9843613540010112,1.0,0.28327463727293195,0.896516359757421,1.0,0.0,0.07059655485297042,starboard_vae,starboard,False,0.05842377617955208,2.3291850090026855,2.9668948650360107,1.8137216567993164,vae_candidate_pool_v1,belief_limited_heuristic_v1,66,21,4.876666666666667,4.876666666666667,3.3,2.3333333333333335,2.35,True,False
VAE000030,vae_candidate_000030,0.7238026419668863,-1152.69873046875,-5618.845703125,5727.793017808793,1.3644590410097026,-0.02348575772539999,5.086699178991497,42,8292.258136926801,2703.838802244114,1.873249740073309,1.7536478548546912,4166.580558604264,0.43604634630835626,0.12326450884852483,0.9532143023614998,0.9833291857095598,1.0,0.23415621750916363,0.9982101976607142,1.0,0.0,0.06449969374325137,starboard_vae,starboard,False,0.08357290923595428,1.4115426540374756,1.905048131942749,1.751678466796875,vae_candidate_pool_v1,belief_limited_heuristic_v1,67,94,2.1600000000000006,2.1600000000000006,2.3,1.0,0.8999999999999998,False,False
VAE000053,vae_candidate_000053,0.7206199101204959,549.2046508789062,-6045.46240234375,6012.3088924865815,1.67800772962526,-0.035964091417335795,4.8667420197601325,42,8283.863823617106,2771.452814916294,1.82940073999402,1.4276208325471977,3925.093271341293,0.26297068714597893,0.0848655324214583,0.9828110045914022,0.9897678860516228,1.0,0.2286750924992525,0.9961321354573082,1.0,0.0,0.06362030756540198,starboard_vae,starboard,False,0.08183391392230988,2.137512683868408,1.970538854598999,1.3966602087020874,vae_candidate_pool_v1,belief_limited_heuristic_v1,68,20,5.0600000000000005,5.0600000000000005,4.0,2.3666666666666667,2.3666666666666667,True,False
VAE000050,vae_candidate_000050,0.7205122069645561,-496.0885009765625,-5931.48388671875,6026.783567365604,1.4648016784116562,-0.025251830791300323,4.756171340286533,42,8206.225076422847,2478.546922545067,2.064946103833055,1.6515391443868366,3132.346004896801,0.31596168313918654,0.08320106810135129,0.9752489970093812,0.9967420692609429,1.0,0.2581182629791319,0.9956856176652771,1.0,0.0,0.06722167657245032,starboard_vae,starboard,False,0.09300466626882553,0.7452093362808228,2.969621419906616,1.9139889478683472,vae_candidate_pool_v1,belief_limited_heuristic_v1,69,24,4.750000000000001,4.750000000000001,2.966666666666667,2.2666666666666666,2.343333333333333,True,False
VAE000022,vae_candidate_000022,0.7192053347914389,-2616.687744140625,-4321.79052734375,5184.048282364252,1.023408502137979,-0.024973479201163804,5.051418928726529,42,8138.41138573741,2396.047003763627,2.153844362710076,2.0932106722506503,6137.309986008484,0.485992680098265,0.23103104510697647,0.9421058587695302,0.8666170112547237,1.0,0.2692305453387595,0.8791981371864701,1.0,0.0,0.06890124446377587,astern_vae,astern,False,0.05595433712005615,1.1523653268814087,1.5180628299713135,1.6468909978866577,vae_candidate_pool_v1,belief_limited_heuristic_v1,70,44,4.2349999999999985,4.2349999999999985,2.3666666666666667,2.033333333333333,2.135,False,False
VAE000108,vae_candidate_000108,0.7173696422361013,1695.94287109375,5948.97509765625,6176.636543989675,-1.840187388211127,-0.05260180634209945,4.720443448147193,42,8158.952222054973,2450.6403268419053,2.100561129180967,-1.3540070717207655,4148.229445867044,0.13113414599278905,0.06746028809761198,0.9957071159931711,0.9765930975797356,1.0,0.2625701411476209,0.9989317062243608,1.0,0.0,0.06757013591492796,port_vae,port,False,0.08441341668367386,1.4881213903427124,2.054135799407959,1.8273197412490845,vae_candidate_pool_v1,belief_limited_heuristic_v1,71,12,5.755000000000001,5.755000000000001,4.0,2.6666666666666665,2.8216666666666663,True,False
VAE000093,vae_candidate_000093,0.7173381771492344,124.58624267578125,5599.05078125,5622.744426073051,-1.6202818657569205,-0.02599445439854885,4.86430603272677,42,8180.055771096286,2379.492371122741,2.157787679179925,-1.5473052422314215,2570.9765716021884,0.4321360638350147,0.14038839265134184,0.9540366070038271,0.9997240971610121,0.9888371429239187,0.26972345989749064,0.8473056822680739,1.0,0.0,0.06888511562267464,port_vae,port,False,0.051744215190410614,1.6446058750152588,1.480269432067871,1.340303897857666,vae_candidate_pool_v1,belief_limited_heuristic_v1,72,69,3.0066666666666673,3.0066666666666673,4.0,1.2666666666666666,1.1933333333333331,False,False
VAE000006,vae_candidate_000006,0.7121715402439107,-657.1242065429688,-5689.17626953125,5777.8683070241295,1.4155241759003445,-0.015459876688133919,5.045715000839661,42,8079.573141461773,2515.308672686557,2.066662624458115,1.7106086010013153,3616.711606697413,0.4925165744201077,0.11568333014987586,0.9405728504091724,0.9902421746063309,1.0,0.2583328280572644,0.9138801272565457,1.0,0.0,0.06686506968752752,starboard_vae,starboard,False,0.061078399419784546,2.1282057762145996,2.46354341506958,1.7828391790390015,vae_candidate_pool_v1,belief_limited_heuristic_v1,73,83,2.47,2.47,1.5666666666666669,1.1666666666666667,1.2233333333333332,False,False
VAE000062,vae_candidate_000062,0.7120393631585584,-1276.7958984375,-5804.52685546875,5908.746381908255,1.338255601398421,-0.013469853271315842,4.9920596023534,42,8204.87579843989,2450.874786721679,2.088604238738809,1.7898671989200567,4175.404912980203,0.4729687131329307,0.09756093669579453,0.9451099359497239,0.9760997912916868,1.0,0.2610755298423511,0.9837026908317942,1.0,0.0,0.06766937114163556,starboard_vae,starboard,False,0.07608015090227127,1.3556162118911743,2.4409983158111572,1.8962340354919434,vae_candidate_pool_v1,belief_limited_heuristic_v1,74,11,5.949999999999998,5.949999999999998,3.0,3.0,2.950000000000001,True,False
VAE000059,vae_candidate_000059,0.7117502248667055,962.2395629882812,-6545.8955078125,6436.281476845915,1.692876964763554,-0.04753505779488998,4.969648090675115,42,8282.087696771803,2461.736194783748,2.0600034820864903,1.4011806310313493,3824.455558813441,0.1659462397171003,0.045973436177776404,0.9931312458429297,0.9856497116210586,1.0,0.2575004352608113,0.9976226601977141,1.0,0.0,0.06727898369589083,starboard_vae,starboard,False,0.09152393043041229,1.7859132289886475,1.4863379001617432,1.2821840047836304,vae_candidate_pool_v1,belief_limited_heuristic_v1,75,17,5.153333333333333,5.153333333333333,3.066666666666667,2.466666666666667,2.566666666666666,True,False
VAE000021,vae_candidate_000021,0.7075863916471813,397.4294128417969,-5937.39306640625,5878.733446569286,1.6341570200958142,0.0027618871843003044,5.166453776303991,42,8240.754874730746,2462.603822612419,2.0696063350863727,1.51019752067828,2957.15792501382,0.3440493760057768,0.10150629337865681,0.9706982626079679,0.998164454161731,1.0,0.2587007918857966,0.8201778321968396,1.0,0.0,0.06750517109818553,starboard_vae,starboard,False,0.04841239005327225,0.7389952540397644,1.953513264656067,1.135143518447876,vae_candidate_pool_v1,belief_limited_heuristic_v1,76,3,6.25,6.25,4.0,3.0,3.049999999999999,True,False
VAE000064,vae_candidate_000064,0.7046906476546897,3840.05078125,2936.7919921875,4840.304991291535,-2.510597535561122,-0.014844019674794555,5.0572659125653905,42,8314.866830064844,2461.0574470023594,2.0524483699327045,-0.6458391377034658,8121.444701237266,0.0543147065648828,0.32441698334485264,0.9992626594576841,0.6018687815110635,1.0,0.25655604624158806,0.8457179799037159,1.0,0.0,0.06815645878567204,ahead_vae,ahead,False,0.12298919260501862,1.1214033365249634,2.5260958671569824,1.834822416305542,vae_candidate_pool_v1,belief_limited_heuristic_v1,77,34,4.3533333333333335,4.3533333333333335,3.2666666666666666,2.0,2.1000000000000005,False,False
VAE000099,vae_candidate_000099,0.7043206946125758,1139.3232421875,6819.77490234375,6877.024087808965,-1.7473829563789103,0.005791816108536201,4.917044853564854,42,8160.545114203279,2503.4651861426164,2.055836460170661,-1.3884178811023467,3942.016051308804,0.17546526876841195,0.022618488029908415,0.9923227126223787,0.9834150982693399,1.0,0.2569795575213326,0.9990971768603809,1.0,0.0,0.0665816344530944,port_vae,port,False,0.08464377373456955,2.3596551418304443,1.4888478517532349,1.0997776985168457,vae_candidate_pool_v1,belief_limited_heuristic_v1,78,97,2.1000000000000005,2.1000000000000005,2.0,1.0,0.8999999999999998,False,False
VAE000057,vae_candidate_000057,0.7040864177311664,981.9367065429688,-6060.38623046875,6017.432448714402,1.7390673543691806,0.072350117345,4.824951515475933,42,8186.9446656978025,2299.0458943335643,2.231412154951886,1.4748754165656124,3072.5729517003474,0.3330089926760471,0.08427335710719965,0.9725315095763221,0.9954031157049127,1.0,0.27892651936898577,0.8314492904160432,1.0,0.0,0.07000229964073365,starboard_vae,starboard,False,0.049773864448070526,1.845481514930725,2.5823962688446045,1.7025343179702759,vae_candidate_pool_v1,belief_limited_heuristic_v1,79,59,3.6083333333333334,3.6083333333333334,3.5,1.6666666666666667,1.575,False,False
VAE000045,vae_candidate_000045,0.7032202034373308,4207.8583984375,-1957.9959716796875,4575.442843612166,2.686291555406593,0.0114161581594707,5.081263035722285,42,8304.4149055272,2045.811374251667,2.472149110945395,0.46671725634267186,8336.786590635129,0.26393087959407424,0.40876198987914675,0.9826859809059278,0.4499570602515985,1.0,0.3090186388681744,0.9084346706361226,1.0,0.0,0.07577133206823917,ahead_vae,ahead,False,0.06022338941693306,1.5552003383636475,2.9707703590393066,1.5528475046157837,vae_candidate_pool_v1,belief_limited_heuristic_v1,80,2,6.780000000000001,6.780000000000001,4.0,3.2333333333333334,3.3933333333333335,True,False
VAE000124,vae_candidate_000124,0.6991124238690767,-975.1674194335938,-6690.8310546875,6720.944573290918,1.3953801926678784,-0.004012953607069597,5.269184762218128,42,8273.741826436031,2517.377886527578,2.016503185682468,1.7421995073148457,3891.70114128933,0.32059940743447224,0.029322304514726397,0.9745233470168079,0.9853464033444937,1.0,0.2520628982103085,0.9697371855616173,1.0,0.0,0.06640832250079447,starboard_vae,starboard,False,0.10256429761648178,0.7777594923973083,2.0592212677001953,1.6854218244552612,vae_candidate_pool_v1,belief_limited_heuristic_v1,81,1,7.98166666666667,7.98166666666667,3.966666666666667,3.966666666666667,4.014999999999999,True,False
VAE000060,vae_candidate_000060,0.6951278040441374,1615.564453125,6357.99951171875,6598.291973550328,-1.8256509408532562,0.024644184512567925,4.9415774748908765,42,8347.84727577961,2545.8712321683925,1.9762339767690698,-1.291297528223969,4750.029161471992,0.23649930615811643,0.03572580771594024,0.986082072737438,0.9611938274410237,1.0,0.24702924709613372,0.9320638261093368,1.0,0.0,0.06604711272632846,port_vae,port,False,0.0641196221113205,1.0592498779296875,2.106199264526367,1.6795601844787598,vae_candidate_pool_v1,belief_limited_heuristic_v1,82,65,3.3366666666666673,3.3366666666666673,1.6333333333333333,1.6,1.73,False,False
VAE000128,vae_candidate_000128,0.6916716848147696,169.17108154296875,6411.228515625,6398.68505684963,-1.5740561849588652,0.019248346795598482,5.364585253685374,43,8245.959416979638,2518.290401049527,2.0707203542147647,-1.5482881218353295,2703.2385942042097,0.3724474464321607,0.04867516080062869,0.9657197598872943,0.9997467010488645,1.0,0.2588400442768456,0.8272486776729042,1.0,0.0,0.06651342392098786,port_vae,port,False,0.04926295205950737,1.9254465103149414,2.5673959255218506,1.5050643682479858,vae_candidate_pool_v1,belief_limited_heuristic_v1,83,82,2.4733333333333336,2.4733333333333336,3.8666666666666663,1.0,0.8999999999999998,False,False
VAE000031,vae_candidate_000031,0.6870215140908774,3535.794677734375,3780.62158203125,5228.041872185587,-2.3790703966788924,0.015620796053367409,5.2706313157467495,42,8173.912162504412,2353.8100085232204,2.1829707612482268,-0.7469014608575333,7597.099761113931,0.0019786605763290055,0.22049607309373137,0.9999990212259002,0.6793683248654011,1.0,0.27287134515602834,0.8178357061876983,1.0,0.0,0.069519106622458,ahead_vae,ahead,False,0.12639978528022766,1.2504583597183228,1.8553266525268555,1.6061147451400757,vae_candidate_pool_v1,belief_limited_heuristic_v1,84,18,5.15,5.15,2.566666666666667,2.533333333333333,2.609999999999999,True,False
