model_name,profile_id,samples,expected_hits,CVaR_90,p_hit_ge_1,value_lost,expected_unique_ships_hit,expected_repeat_hits,expected_loss,CVaR_90_loss
rect_compact_compact_train,P01,120,3.75,4.0,1.0,3.3583333333333325,2.1666666666666665,1.5833333333333333,6.116666666666666,8.6875
rect_compact_compact_train,P02,120,3.7666666666666666,4.0,1.0,5.156666666666666,3.1,0.7,8.946666666666665,11.350000000000003
rect_compact_compact_train,P04,120,3.6166666666666667,4.0,1.0,2.4833333333333334,2.683333333333333,0.95,5.798333333333333,6.5606060606060606
rect_compact_compact_train,P05,120,3.5166666666666666,4.0,1.0,4.302499999999999,2.3583333333333334,1.1583333333333334,7.248333333333333,9.249999999999998
rect_compact_compact_train,P06,120,1.6666666666666667,2.066666666666667,1.0,1.0125000000000002,1.125,0.575,2.420000000000001,4.200000000000001
rect_compact_compact_train,P07,120,3.408333333333333,4.0,1.0,3.546666666666667,2.4,1.1,6.536666666666666,10.428571428571429
rect_compact_compact_train,P09,120,3.808333333333333,4.0,1.0,6.206250000000001,3.625,0.26666666666666666,10.582916666666666,11.450000000000005
rect_compact_compact_train,P11,120,3.725,4.0,1.0,3.2599999999999993,3.3,0.45,7.265000000000001,8.699999999999998
rect_compact_compact_train,P15,120,1.175,2.0869565217391304,0.9666666666666667,3.1493750000000005,2.475,0.016666666666666666,6.121041666666666,9.366666666666667
rect_compact_compact_train,P16,120,1.3833333333333333,2.0425531914893615,0.975,2.7349999999999994,1.8166666666666667,0.041666666666666664,4.9191666666666665,5.4009900990099
rect_compact_compact_train,P17,120,3.9166666666666665,4.0,1.0,6.769583333333334,7.425,0.0,15.679583333333332,17.63225806451613
rect_compact_compact_train,P18,120,1.85,3.0833333333333335,1.0,2.0870833333333327,2.175,0.041666666666666664,4.701249999999999,6.554347826086958
rect_compact_compact_train,P19,120,3.9166666666666665,4.0,1.0,5.525,5.425,0.025,12.037499999999996,13.857142857142858
rect_compact_compact_train,P21,120,2.3333333333333335,3.0,1.0,2.0066666666666673,1.9583333333333333,0.4,4.396666666666666,4.55
rect_compact_compact_train,P22,120,2.091666666666667,3.0,1.0,7.658750000000001,5.441666666666666,0.0,14.188750000000004,15.525000000000007
rect_compact_compact_train,P24,120,3.308333333333333,4.0,1.0,4.329166666666667,3.35,0.175,8.366666666666665,11.781250000000002
rect_compact_compact_train,P25,120,1.9583333333333333,3.0,1.0,1.9549999999999998,1.95,0.24166666666666667,4.319166666666667,7.499999999999998
rect_compact_compact_train,P27,120,3.9166666666666665,4.0,1.0,8.608958333333335,6.475,0.0,16.378958333333333,19.459375
rect_compact_compact_train,P28,120,2.6666666666666665,3.0,1.0,8.420208333333333,6.016666666666667,0.0,15.640208333333335,22.488333333333337
rect_compact_compact_train,P30,120,2.7416666666666667,4.0,0.9833333333333333,4.453749999999999,3.375,0.0,8.50375,13.183333333333335
rect_compact_compact_eval,P03,120,3.825,4.0,1.0,3.5350000000000006,2.675,1.15,6.86,7.899999999999997
rect_compact_compact_eval,P08,120,3.5833333333333335,4.0,1.0,4.90125,3.15,0.5583333333333333,8.737083333333334,11.816216216216214
rect_compact_compact_eval,P10,120,3.4833333333333334,4.0,1.0,3.9541666666666675,2.85,0.6416666666666667,7.4383333333333335,8.180555555555552
rect_compact_compact_eval,P12,120,3.533333333333333,4.0,1.0,5.111249999999999,2.75,0.8083333333333333,8.492083333333333,9.25
rect_compact_compact_eval,P13,120,1.75,2.045977011494253,0.9916666666666667,1.3875000000000002,1.5416666666666667,0.23333333333333334,3.2608333333333337,4.204545454545454
rect_compact_compact_eval,P14,120,3.941666666666667,4.0,1.0,6.116354166666667,4.275,0.058333333333333334,11.252187500000002,12.762500000000003
rect_compact_compact_eval,P20,120,3.95,4.0,1.0,4.06125,2.7916666666666665,1.1833333333333333,7.529583333333332,10.18552631578947
rect_compact_compact_eval,P23,120,3.033333333333333,4.0,1.0,3.193125,2.775,0.39166666666666666,6.562291666666666,10.152777777777779
rect_compact_compact_eval,P26,120,3.941666666666667,4.0,1.0,3.614166666666667,3.1083333333333334,0.85,7.429166666666666,10.024999999999995
rect_compact_compact_eval,P29,120,2.816666666666667,3.0,1.0,10.504791666666668,7.391666666666667,0.0,19.374791666666667,24.315909090909088
rect_compact_standard_train,P01,120,3.2,4.0,1.0,3.3399999999999994,1.4333333333333333,1.7666666666666666,5.236666666666666,7.4403225806451605
rect_compact_standard_train,P02,120,3.3333333333333335,4.0,1.0,3.399166666666666,2.75,0.6333333333333333,6.7625,10.149999999999999
rect_compact_standard_train,P04,120,1.4916666666666667,2.0689655172413794,0.975,0.9000000000000002,1.0,0.49166666666666664,2.149166666666667,2.3103448275862064
rect_compact_standard_train,P05,120,3.283333333333333,4.0,1.0,3.9074999999999998,2.7333333333333334,0.575,7.244999999999999,8.149999999999997
rect_compact_standard_train,P06,120,1.6666666666666667,2.066666666666667,1.0,1.0125000000000002,1.125,0.575,2.420000000000001,4.200000000000001
rect_compact_standard_train,P07,120,2.7,4.0,1.0,4.85625,2.3,0.5166666666666667,7.667916666666666,9.162499999999998
rect_compact_standard_train,P09,120,3.6666666666666665,4.0,1.0,4.347083333333334,3.25,0.49166666666666664,8.29625,10.125
rect_compact_standard_train,P11,120,1.5,2.0454545454545454,0.925,1.215,1.35,0.15,2.8500000000000005,4.20392156862745
rect_compact_standard_train,P15,120,2.725,3.0963855421686746,1.0,3.044999999999999,1.95,0.775,5.4624999999999995,5.659756097560974
rect_compact_standard_train,P16,120,1.2416666666666667,2.054054054054054,0.9166666666666666,1.9250000000000003,0.9166666666666666,0.325,3.057499999999999,3.405405405405406
rect_compact_standard_train,P17,120,3.9166666666666665,4.0,1.0,5.8912499999999985,6.358333333333333,0.0,13.52125,15.211538461538462
rect_compact_standard_train,P18,120,3.9166666666666665,4.0,1.0,3.9387500000000006,2.8666666666666667,1.05,7.483749999999998,7.924999999999995
rect_compact_standard_train,P19,120,3.716666666666667,4.0,1.0,5.283333333333333,4.566666666666666,0.03333333333333333,10.766666666666664,14.199999999999998
rect_compact_standard_train,P21,120,1.3833333333333333,2.0392156862745097,0.9416666666666667,1.5283333333333333,1.525,0.05,3.363333333333334,5.149999999999999
rect_compact_standard_train,P22,120,2.091666666666667,3.0,1.0,7.658750000000001,5.441666666666666,0.0,14.188750000000004,15.525000000000007
rect_compact_standard_train,P24,120,2.966666666666667,4.0,1.0,3.8524999999999996,2.85,0.25,7.297499999999999,11.025
rect_compact_standard_train,P25,120,1.9583333333333333,3.0,1.0,1.9549999999999998,1.95,0.24166666666666667,4.319166666666667,7.499999999999998
rect_compact_standard_train,P27,120,3.625,4.0,1.0,8.367812500000001,6.033333333333333,0.0,15.6078125,18.5125
rect_compact_standard_train,P28,120,1.9416666666666667,2.0272727272727273,1.0,8.418125,4.933333333333334,0.0,14.338125,19.76875
rect_compact_standard_train,P30,120,2.441666666666667,4.0,0.9916666666666667,3.912083333333333,2.683333333333333,0.0,7.132083333333332,11.285714285714286
rect_compact_standard_eval,P03,120,3.5416666666666665,4.0,1.0,3.1408333333333323,2.0,1.5416666666666667,5.6949999999999985,5.780882352941175
rect_compact_standard_eval,P08,120,3.325,4.0,1.0,4.711875,2.425,0.9083333333333333,7.712708333333334,9.25
rect_compact_standard_eval,P10,120,3.3666666666666667,4.0,1.0,3.571875,2.2083333333333335,1.1583333333333334,6.337708333333333,8.00576923076923
rect_compact_standard_eval,P12,120,3.5083333333333333,4.0,1.0,4.080000000000001,2.8333333333333335,0.6833333333333333,7.548333333333334,8.024999999999999
rect_compact_standard_eval,P13,120,1.75,2.045977011494253,0.9916666666666667,1.3875000000000002,1.5416666666666667,0.23333333333333334,3.2608333333333337,4.204545454545454
rect_compact_standard_eval,P14,120,3.941666666666667,4.0,1.0,6.5748958333333345,4.541666666666667,0.03333333333333333,12.028229166666666,12.762500000000003
rect_compact_standard_eval,P20,120,3.941666666666667,4.0,1.0,2.895000000000001,1.6333333333333333,2.308333333333333,5.085833333333335,5.909507042253521
rect_compact_standard_eval,P23,120,1.9083333333333334,3.066666666666667,0.9833333333333333,1.6775,1.7583333333333333,0.225,3.810000000000001,7.084615384615384
rect_compact_standard_eval,P26,120,2.475,3.0,1.0,3.4566666666666674,2.2,0.2916666666666667,6.125833333333334,7.824999999999999
rect_compact_standard_eval,P29,120,1.8666666666666667,2.0297029702970297,1.0,3.3639583333333336,2.691666666666667,0.0,6.593958333333332,10.298529411764706
rect_compact_loose_train,P01,120,2.675,4.0,1.0,3.4883333333333324,2.0,0.7,5.958333333333332,6.99
rect_compact_loose_train,P02,120,3.0416666666666665,4.0,1.0,1.719166666666667,1.9083333333333334,1.1333333333333333,4.1225,4.517142857142858
rect_compact_loose_train,P04,120,1.4916666666666667,2.0689655172413794,0.975,0.9000000000000002,1.0,0.49166666666666664,2.149166666666667,2.3103448275862064
rect_compact_loose_train,P05,120,2.433333333333333,3.074074074074074,1.0,2.1666666666666665,2.3583333333333334,0.19166666666666668,5.015833333333334,6.408163265306122
rect_compact_loose_train,P06,120,1.6666666666666667,2.066666666666667,1.0,1.0125000000000002,1.125,0.575,2.420000000000001,4.200000000000001
rect_compact_loose_train,P07,120,3.525,4.0,1.0,2.865,1.35,2.175,4.7025,6.050000000000002
rect_compact_loose_train,P09,120,3.175,4.0,1.0,2.1683333333333334,2.216666666666667,0.9583333333333334,4.924166666666666,6.6999999999999975
rect_compact_loose_train,P11,120,1.5,2.0454545454545454,0.925,1.215,1.35,0.15,2.8500000000000005,4.20392156862745
rect_compact_loose_train,P15,120,2.9166666666666665,4.0,1.0,3.0362499999999994,1.9416666666666667,0.975,5.46375,5.749999999999999
rect_compact_loose_train,P16,120,1.2416666666666667,2.054054054054054,0.9166666666666666,1.9250000000000003,0.9166666666666666,0.325,3.057499999999999,3.405405405405406
rect_compact_loose_train,P17,120,3.9166666666666665,4.0,1.0,5.332916666666665,5.7,0.03333333333333333,12.176249999999998,15.0
rect_compact_loose_train,P18,120,3.85,4.0,1.0,3.210000000000001,1.9833333333333334,1.8666666666666667,5.776666666666668,5.825000000000005
rect_compact_loose_train,P19,120,3.9166666666666665,4.0,1.0,5.3912499999999985,4.325,0.08333333333333333,10.589583333333332,12.19767441860465
rect_compact_loose_train,P21,120,1.425,2.0,0.975,0.8862500000000002,0.9833333333333333,0.44166666666666665,2.110416666666667,2.239814814814815
rect_compact_loose_train,P22,120,2.091666666666667,3.0,1.0,7.658750000000001,5.441666666666666,0.0,14.188750000000004,15.525000000000007
rect_compact_loose_train,P24,120,2.9583333333333335,4.0,1.0,3.8449999999999993,2.841666666666667,0.25,7.279999999999999,11.025
rect_compact_loose_train,P25,120,1.9583333333333333,3.0,1.0,1.9549999999999998,1.95,0.24166666666666667,4.319166666666667,7.499999999999998
rect_compact_loose_train,P27,120,2.9166666666666665,3.0,1.0,7.1937500000000005,4.908333333333333,0.0,13.083750000000002,15.8875
rect_compact_loose_train,P28,120,1.7583333333333333,2.0,0.9833333333333333,6.152708333333334,4.4,0.0,11.432708333333334,15.921296296296292
rect_compact_loose_train,P30,120,2.0083333333333333,3.0,0.9416666666666667,3.2462500000000003,2.0416666666666665,0.0,5.69625,9.771428571428569
rect_compact_loose_eval,P03,120,2.683333333333333,3.08974358974359,1.0,4.313749999999999,1.8416666666666666,0.8416666666666667,6.607916666666666,7.159090909090907
rect_compact_loose_eval,P08,120,3.225,4.0,1.0,3.9906250000000005,2.6416666666666666,0.6583333333333333,7.226458333333334,8.025000000000002
rect_compact_loose_eval,P10,120,3.175,4.0,1.0,4.61125,1.9833333333333334,1.1916666666666667,7.110416666666668,7.250000000000002
rect_compact_loose_eval,P12,120,3.033333333333333,4.0,1.0,2.836666666666667,2.8333333333333335,0.275,6.264166666666666,6.699999999999999
rect_compact_loose_eval,P13,120,1.75,2.045977011494253,0.9916666666666667,1.3875000000000002,1.5416666666666667,0.23333333333333334,3.2608333333333337,4.204545454545454
rect_compact_loose_eval,P14,120,3.941666666666667,4.0,1.0,6.725312500000002,4.591666666666667,0.058333333333333334,12.241145833333333,14.9625
rect_compact_loose_eval,P20,120,0.6833333333333333,1.1081081081081081,0.6166666666666667,0.6475000000000002,0.6666666666666666,0.025,1.45,2.3513513513513513
rect_compact_loose_eval,P23,120,1.775,2.0434782608695654,0.975,1.5325000000000002,1.625,0.225,3.505000000000001,4.431081081081081
rect_compact_loose_eval,P26,120,2.975,3.0085470085470085,1.0,2.940000000000001,1.6833333333333333,1.3,5.09,5.726234567901235
rect_compact_loose_eval,P29,120,1.8416666666666666,2.0,1.0,3.3056249999999996,2.658333333333333,0.0,6.4956249999999995,10.084999999999999
rect_standard_compact_train,P01,120,3.8,4.0,1.0,3.4962499999999994,2.4583333333333335,1.3416666666666666,6.5804166666666655,8.064
rect_standard_compact_train,P02,120,2.625,3.1285714285714286,1.0,3.9025000000000003,2.125,0.5083333333333333,6.503333333333332,9.258333333333333
rect_standard_compact_train,P04,120,3.175,4.0,1.0,2.7849999999999997,2.9833333333333334,0.35,6.4,8.5
rect_standard_compact_train,P05,120,3.091666666666667,4.0,1.0,3.712500000000001,2.091666666666667,1.0,6.322500000000001,9.514285714285714
