model_name,profile_id,samples,expected_hits,CVaR_90,p_hit_ge_1,value_lost,expected_unique_ships_hit,expected_repeat_hits,expected_loss,CVaR_90_loss
static_baseline,P03,120,1.575,2.1129032258064515,1.0,3.1250000000000004,2.0,0.025,5.13,7.099999999999999
static_baseline,P08,120,3.375,4.0,1.0,3.393749999999999,2.2666666666666666,1.1083333333333334,5.882083333333332,7.449999999999998
static_baseline,P10,120,2.091666666666667,3.064516129032258,0.9916666666666667,3.8149999999999995,2.6666666666666665,0.025,6.486666666666667,7.204761904761908
static_baseline,P12,120,3.066666666666667,4.0,1.0,3.7333333333333334,2.25,0.8166666666666667,6.1466666666666665,8.499999999999998
static_baseline,P13,120,2.7083333333333335,3.0365853658536586,1.0,4.095000000000001,1.95,0.7583333333333333,6.196666666666667,6.407407407407406
static_baseline,P14,120,3.95,4.0,1.0,5.036874999999999,3.908333333333333,0.23333333333333334,8.991875,10.564880952380955
static_baseline,P20,120,3.2916666666666665,4.0,1.0,2.4587499999999998,1.3416666666666666,1.95,4.190416666666667,5.402631578947367
static_baseline,P23,120,3.15,4.0,1.0,4.2875,2.0416666666666665,1.1083333333333334,6.550833333333334,7.361111111111111
static_baseline,P26,120,2.5833333333333335,3.0597014925373136,1.0,4.2437499999999995,2.5166666666666666,0.06666666666666667,6.773749999999999,8.262698412698413
static_baseline,P29,120,1.9333333333333333,2.0,1.0,5.546875,2.4833333333333334,0.0,8.030208333333333,10.028879310344827
heuristic_baseline,P03,120,2.175,3.108108108108108,1.0,1.6608333333333334,1.5916666666666666,0.5833333333333334,3.369166666666667,4.399999999999999
heuristic_baseline,P08,120,3.0416666666666665,4.0,1.0,3.76875,2.7583333333333333,0.4166666666666667,6.610416666666667,7.449999999999998
heuristic_baseline,P10,120,2.7333333333333334,4.0,1.0,2.1000000000000005,1.975,0.7666666666666667,4.228333333333333,4.818421052631579
heuristic_baseline,P12,120,3.033333333333333,4.0,1.0,4.091666666666668,2.9166666666666665,0.2,7.048333333333335,7.4
heuristic_baseline,P13,120,2.0416666666666665,3.0,1.0,3.9025000000000007,1.8583333333333334,0.23333333333333334,5.807500000000001,6.4
heuristic_baseline,P14,120,3.941666666666667,4.0,1.0,5.452916666666666,4.591666666666667,0.058333333333333334,10.05625,12.487500000000002
heuristic_baseline,P20,120,1.2333333333333334,2.0833333333333335,0.9083333333333333,2.2225000000000006,1.0583333333333333,0.175,3.315833333333333,6.233333333333333
heuristic_baseline,P23,120,2.0833333333333335,3.0,0.9916666666666667,3.92,1.8666666666666667,0.2916666666666667,5.845000000000001,7.415000000000001
heuristic_baseline,P26,120,2.85,3.0510204081632653,1.0,2.931249999999999,1.8916666666666666,0.9583333333333334,5.014583333333333,5.361235955056181
heuristic_baseline,P29,120,1.925,2.0,1.0,7.209375,3.2,0.0,10.409375,13.751136363636363
