model_name,profile_id,samples,expected_hits,CVaR_90,p_hit_ge_1,value_lost,expected_unique_ships_hit,expected_repeat_hits,expected_loss,CVaR_90_loss
rl_policy,P03,120,2.3916666666666666,3.019607843137255,1.0,1.8411666666666668,1.9083333333333334,0.5416666666666666,4.974499999999998,7.338571428571429
rl_policy,P08,120,2.6333333333333333,4.0,0.9916666666666667,2.0075,2.0416666666666665,0.5916666666666667,5.365833333333334,7.950000000000001
rl_policy,P10,120,2.533333333333333,3.014925373134328,0.9916666666666667,2.89175,2.25,0.35,6.44175,8.57
rl_policy,P12,120,3.375,4.0,1.0,1.8425000000000002,1.825,1.55,5.3549999999999995,6.0
rl_policy,P13,120,2.225,3.0625,0.9916666666666667,2.1154166666666665,1.9333333333333333,0.3,5.165416666666667,8.617619047619046
rl_policy,P14,120,3.95,4.0,1.0,4.930375,2.783333333333333,1.175,9.692874999999999,12.28
rl_policy,P20,120,3.95,4.0,1.0,2.15,2.1166666666666667,1.8333333333333333,6.2416666666666645,7.95
rl_policy,P23,120,2.091666666666667,3.0476190476190474,1.0,3.1297499999999996,2.025,0.125,6.229749999999998,9.571666666666667
rl_policy,P26,120,3.95,4.0,1.0,5.007333333333333,3.933333333333333,0.1,10.957333333333331,11.212990654205603
rl_policy,P29,120,1.1833333333333333,2.046511627906977,0.8083333333333333,1.3010833333333336,1.225,0.0,3.1385833333333335,5.535227272727272
