model_name,profile_id,samples,expected_hits,CVaR_90,p_hit_ge_1,value_lost,expected_unique_ships_hit,expected_repeat_hits,expected_loss,CVaR_90_loss
static_baseline,P03,120,1.8833333333333333,3.0,0.9916666666666667,4.255,2.3,0.05,6.5649999999999995,8.549999999999999
static_baseline,P08,120,3.216666666666667,4.0,1.0,3.4581250000000012,2.2,1.0166666666666666,5.861458333333333,7.525
static_baseline,P10,120,2.216666666666667,3.0526315789473686,1.0,5.0962499999999995,2.7333333333333334,0.025,7.834583333333332,8.554123711340203
static_baseline,P12,120,2.65,3.1285714285714286,1.0,1.8858333333333335,1.875,0.775,3.9158333333333335,6.050000000000001
static_baseline,P13,120,2.183333333333333,3.0285714285714285,1.0,1.5975000000000004,1.775,0.4083333333333333,3.454166666666666,4.005714285714285
static_baseline,P14,120,3.95,4.0,1.0,6.3118750000000015,3.908333333333333,0.23333333333333334,10.266875,11.83988095238095
static_baseline,P20,120,2.65,3.076923076923077,1.0,1.25875,1.3416666666666666,1.3083333333333333,2.8620833333333335,4.155882352941177
static_baseline,P23,120,2.525,3.0704225352112675,0.9916666666666667,1.8050000000000002,1.8833333333333333,0.65,3.8183333333333334,5.713333333333334
static_baseline,P26,120,2.5166666666666666,3.1454545454545455,1.0,3.265625000000001,2.058333333333333,0.4583333333333333,5.415625,7.177173913043478
static_baseline,P29,120,1.8666666666666667,2.0,1.0,3.0631250000000003,2.2916666666666665,0.0,5.354791666666667,7.410869565217388
heuristic_baseline,P03,120,2.683333333333333,3.08974358974359,1.0,4.313749999999999,1.8416666666666666,0.8416666666666667,6.3237499999999995,6.86818181818182
heuristic_baseline,P08,120,3.225,4.0,1.0,3.9906250000000005,2.6416666666666666,0.6583333333333333,6.763958333333335,7.525000000000002
heuristic_baseline,P10,120,3.175,4.0,1.0,4.61125,1.9833333333333334,1.1916666666666667,6.832916666666666,7.050000000000001
heuristic_baseline,P12,120,3.033333333333333,4.0,1.0,2.836666666666667,2.8333333333333335,0.275,5.725,6.2
heuristic_baseline,P13,120,1.75,2.045977011494253,0.9916666666666667,1.3875000000000002,1.5416666666666667,0.23333333333333334,2.9758333333333327,3.8090909090909095
heuristic_baseline,P14,120,3.941666666666667,4.0,1.0,6.725312500000002,4.591666666666667,0.058333333333333334,11.328645833333331,13.762499999999998
heuristic_baseline,P20,120,0.6833333333333333,1.1081081081081081,0.6166666666666667,0.6475000000000002,0.6666666666666666,0.025,1.3191666666666666,2.139189189189189
heuristic_baseline,P23,120,1.775,2.0434782608695654,0.975,1.5325000000000002,1.625,0.225,3.2024999999999997,4.024324324324325
heuristic_baseline,P26,120,2.975,3.0085470085470085,1.0,2.940000000000001,1.6833333333333333,1.3,4.883333333333332,5.427469135802467
heuristic_baseline,P29,120,1.8416666666666666,2.0,1.0,3.3056249999999996,2.658333333333333,0.0,5.963958333333334,9.285
